Chr	Start	End	MedianPoint	Midpoint	Width	Feature_name	Name	Type	Direction	WatsonHpM	CrickHpM	TotalHpM	DCHpM	DCHpMpercent
10	144926	145125	145043	145025.5	200	YJL145W	SFH5	directional	+,+	52.41	52.75	105.16	0.64	0.61
10	146015	146356	146167	146185.5	342	YJL145W	SFH5	directional	+,+	198.22	187.95	386.17	12.81	3.32
10	146821	147069	146930	146945	249	YJL143W	TIM17	directional	+,+	95.38	126.62	222	2.94	1.32
10	150561	150851	150725	150706	291	YJL140W	RPB4	divergent	-,+	100.61	75.3	175.91	3.13	1.78
10	154757	154993	154874	154875	237	YJL137C	GLG2	directional	-,-	125.12	116.17	241.29	5.65	2.34
10	156228	156393	156307	156310.5	166	YJL136W-A	null	convergent	+,-	24.19	18.62	42.82	0.27	0.63
10	157962	158083	158020	158022.5	122	YJL134W	LCB3	divergent	-,+	11.43	24.96	36.39	0.18	0.51
10	159853	160465	160341	160159	613	YJL133C-A	null	divergent	-,+	248.71	486.8	735.52	7.29	0.99
10	161672	161912	161781	161792	241	YJL132W	null	directional	+,+	128.49	163.22	291.71	3.45	1.18
10	165416	165551	165489	165483.5	136	YJL131C	AIM23	directional	-,-	24.26	24.65	48.9	0.11	0.22
10	172523	172791	172656	172657	269	YJL130C	URA2	NA	NA	259.02	215.46	474.48	9.34	1.97
10	173006	173553	173243	173279.5	548	YJL129C	TRK1	directional	-,-	337.54	336.87	674.41	38.12	5.65
10	177622	177853	177721	177737.5	232	YJL128C	PBS2	directional	-,-	93.82	124.19	218	2.77	1.27
10	180316	180732	180420	180524	417	YJL128C	PBS2	directional	-,-	142.19	144.82	287.01	6.94	2.42
10	181776	182004	181889	181890	229	YJL127C-B	null	directional	-,-	94.51	105.77	200.28	3.78	1.89
10	184289	184445	184374	184367	157	YJL126W	NIT2	divergent	-,+	27.26	32.58	59.84	0.28	0.46
10	186750	186913	186835	186831.5	164	YJL125C	GCD14	directional	-,-	55.09	45.24	100.34	1.57	1.56
10	187831	187987	187897	187909	157	YJL123C	MTC1	directional	-,-	22.7	21.63	44.33	0.48	1.08
10	189459	189713	189555	189586	255	YJL123C	MTC1	divergent	-,+	116.36	208.86	325.22	2.27	0.7
10	191101	191673	191548	191387	573	YJL118W	null	divergent	-,+	175.82	132.1	307.92	6.5	2.11
10	192250	192469	192381	192359.5	220	YJL118W	null	directional	+,+	55.14	102.3	157.44	2.21	1.4
10	195284	196104	195723	195694	821	YJL115W	ASF1	divergent	-,+	276.69	250.96	527.65	16.61	3.15
10	204728	205202	205060	204965	475	tD(GUC)J1	null	directional_overlapping	+,+	58.25	51.45	109.7	0.46	0.42
10	207580	207780	207654	207680	201	YJL111W	CCT7	directional	+,+	52.17	50.77	102.94	0.43	0.42
10	211662	211910	211780	211786	249	YJL109C	UTP10	directional	-,-	153.91	156.16	310.07	4.3	1.39
10	220250	220437	220319	220343.5	188	YJL107C	null	divergent_overlapping	-,+	35.71	27.1	62.81	1.59	2.54
10	220769	220941	220865	220855	173	YJL106W	IME2	divergent_overlapping	-,+	32.73	34.29	67.01	0.95	1.41
10	223998	224110	224049	224054	113	YJL106W	IME2	directional	+,+	22	10.91	32.91	0.24	0.73
10	224377	224625	224469	224501	249	YJL105W	SET4	directional	+,+	45.35	57.06	102.41	0.77	0.75
10	227102	227283	227182	227192.5	182	YJL104W	PAM16	directional	+,+	41.88	31.94	73.82	0.32	0.43
10	231048	231299	231213	231173.5	252	YJL102W	MEF2	divergent	-,+	42.75	49.22	91.98	0.9	0.98
10	236559	237189	236768	236874	631	YJL100W	LSB6	divergent	-,+	446.42	423.02	869.44	27.94	3.21
10	239158	239292	239226	239225	135	YJL100W	LSB6	directional	+,+	30.37	30.81	61.18	0.11	0.18
10	241611	241897	241758	241754	287	YJL099W	CHS6	directional	+,+	214.33	244.43	458.76	9.23	2.01
10	245433	245509	245470	245471	77	YJL097W	PHS1	directional	+,+	10.93	9.91	20.84	0	0
10	246269	246439	246350	246354	171	YJL097W	PHS1	directional	+,+	43.35	23.61	66.96	0.67	1
10	246965	247180	247093	247072.5	216	YJL096W	MRPL49	directional	+,+	80.82	76.69	157.51	2.74	1.74
10	254513	254715	254611	254614	203	YJL093C	TOK1	directional	-,-	112.39	48.22	160.61	2.09	1.3
10	256774	257237	257088	257005.5	464	YJL093C	TOK1	divergent	-,+	227.88	315.19	543.07	10.22	1.88
10	265219	265639	265508	265429	421	YJL090C	DPB11	divergent	-,+	71.01	55.08	126.09	2.23	1.77
10	268411	268769	268567	268590	359	YJL089W	SIP4	directional	+,+	145.85	152.09	297.94	13.04	4.38
10	270956	271092	271030	271024	137	YJL087C	TRL1	NA	NA	12.95	15.79	28.75	0.11	0.38
10	272566	272765	272670	272665.5	200	YJL085W	EXO70	divergent	-,+	62	49.42	111.42	0.71	0.64
10	278196	278793	278633	278494.5	598	YJL083W	TAX4	divergent	-,+	274.9	173.01	447.91	16.11	3.6
10	280691	281034	280876	280862.5	344	YJL083W	TAX4	directional	+,+	721.81	624.92	1346.73	55.21	4.1
10	289467	289692	289559	289579.5	226	YJL079C	PRY1	directional	-,-	52.09	65.21	117.3	1.32	1.12
10	291036	291503	291329	291269.5	468	YJL078C	PRY3	directional	-,-	321.65	198.99	520.63	21.59	4.15
10	294345	294696	294508	294520.5	352	YJL077C	ICS3	convergent	+,-	113.88	164.49	278.37	12.19	4.38
10	294918	295164	295009	295041	247	YJL077C	ICS3	NA	NA	90.75	75.63	166.38	1.66	1
10	302874	303119	303009	302996.5	246	YJL074C	SMC3	divergent	-,+	285.37	331.37	616.74	14.16	2.3
10	305878	306076	305973	305977	199	YJL072C	PSF2	divergent	-,+	63.27	67.99	131.26	2	1.52
10	310698	310886	310791	310792	189	YJL069C	UTP18	directional	-,-	70.71	45.23	115.94	1.74	1.5
10	312712	312939	312854	312825.5	228	YJL069C	UTP18	directional	-,-	142.44	102.35	244.8	5.13	2.1
10	313956	314141	314057	314048.5	186	YJL066C	MPM1	directional	-,-	103.43	61.02	164.45	1.81	1.1
10	314902	315086	314991	314994	185	YJL065C	DLS1	NA	NA	52.62	61.19	113.81	0.67	0.59
10	315532	315784	315675	315658	253	YJL063C	MRPL8	directional	-,-	236.27	283.66	519.93	21.18	4.07
10	316040	316257	316146	316148.5	218	YJL063C	MRPL8	null	null	42.08	53.47	95.55	2.38	2.5
10	316466	317258	316644	316862	793	YJL063C	MRPL8	divergent	-,+	292.67	391.21	683.88	17.32	2.53
10	319789	319931	319860	319860	143	YJL062W	LAS21	directional	+,+	26.45	32.6	59.05	0.3	0.51
10	322518	322715	322621	322616.5	198	YJL061W	NUP82	directional	+,+	72.26	54.23	126.49	5	3.95
10	323109	323368	323225	323238.5	260	YJL060W	BNA3	directional	+,+	310.12	214.62	524.74	17.19	3.28
10	324749	324896	324828	324822.5	148	YJL060W	BNA3	directional	+,+	21.56	51.95	73.51	0.18	0.25
10	327971	328049	328013	328010	79	YJL058C	BIT61	directional	-,-	11.79	11.85	23.65	0	0
10	330192	330385	330289	330288.5	194	YJL056C	ZAP1	directional	-,-	90.48	64	154.48	2.9	1.88
10	333090	333448	333257	333269	359	YJL055W	null	divergent	-,+	305.11	253.92	559.03	11.34	2.03
10	334109	334202	334141	334155.5	94	YJL055W	null	directional	+,+	14.31	11	25.3	0	0
10	335622	335833	335709	335727.5	212	YJL054W	TIM54	directional	+,+	34.76	39	73.77	0.38	0.51
10	337246	338024	337777	337635	779	YJL053W	PEP8	convergent	+,-	232.38	180.13	412.51	9.85	2.39
10	339373	339631	339459	339502	259	YJL052W	TDH1	directional	+,+	42.72	55.27	97.99	0.34	0.34
10	341725	341809	341768	341767	85	YJL051W	IRC8	null	null	11.9	12.28	24.18	0	0
10	342241	342453	342372	342347	213	YJL051W	IRC8	directional	+,+	53.3	59.18	112.48	0.5	0.45
10	348736	349562	349008	349149	827	YJL047C	RTT101	NA	NA	285.72	158.24	443.96	9.3	2.09
10	355697	355833	355750	355765	137	YJL045W	null	directional	+,+	13.78	22.36	36.14	0.46	1.27
10	359751	360062	359926	359906.5	312	YJL043W	null	divergent	-,+	131.76	162.08	293.84	3.81	1.3
10	360427	361138	360980	360782.5	712	YJL043W	null	NA	NA	418.65	319.69	738.34	29.91	4.05
10	362142	362244	362204	362193	103	YJL042W	MHP1	NA	NA	9.39	32.35	41.74	0.05	0.12
10	365516	365678	365590	365597	163	YJL042W	MHP1	directional	+,+	51.32	42.19	93.51	0.58	0.62
10	373975	374415	374127	374195	441	tD(GUC)J3	null	directional	-,-	92.19	97.51	189.7	1.74	0.92
10	376203	376297	376252	376250	95	ARS1013	null	divergent	-,+	17.09	9.22	26.32	0.1	0.39
10	378476	378680	378582	378578	205	tV(AAC)J	null	directional	+,+	40.32	61.06	101.37	0.85	0.84
10	380695	380755	380741	380725	61	YJL035C	TAD2	null	null	8.73	7.34	16.07	0	0
10	381009	381264	381118	381136.5	256	YJL035C	TAD2	divergent	-,+	220.23	251.31	471.54	10.24	2.17
10	383571	383768	383650	383669.5	198	YJL033W	HCA4	directional	+,+	51.93	69.67	121.6	0.82	0.68
10	387493	387630	387555	387561.5	138	YJL030W	MAD2	divergent	-,+	22.51	31.06	53.58	0.13	0.25
10	390205	390359	390274	390282	155	YJL029C	VPS53	NA	NA	34.11	24.89	58.99	0.67	1.14
10	390946	392299	391792	391622.5	1354	YJL029C	VPS53	NA	NA	702.64	684.76	1387.4	44.71	3.22
10	393642	393872	393767	393757	231	YJL026W	RNR2	directional	+,+	190.65	286.01	476.67	15.78	3.31
10	396817	396979	396905	396898	163	tG(GCC)J1	null	directional	-,-	29.67	33.52	63.19	0.17	0.27
10	402578	402785	402713	402681.5	208	YJL019W	MPS3	divergent	-,+	59.35	29.09	88.44	1.17	1.32
10	407308	407502	407387	407405	195	YJL016W	null	directional	+,+	45.55	52.17	97.72	0.2	0.21
10	411029	411206	411103	411117.5	178	YJL013C	MAD3	directional	-,-	40.93	43.74	84.67	0.92	1.09
10	413439	413705	413557	413572	267	YJL012C	VTC4	directional	-,-	204.58	245.11	449.69	14.66	3.26
10	421730	421894	421831	421812	165	YJLWtau4	null	directional	-,-	23.23	28.37	51.6	0	0
10	424188	424433	424331	424310.5	246	tL(UAA)J	SUP51	divergent	-,+	56.08	53.3	109.37	1.78	1.63
10	424838	424958	424896	424898	121	YJL005W	CYR1	divergent	-,+	12.27	38.3	50.58	0.22	0.43
10	434740	435072	434845	434906	333	YJL002C	OST1	divergent	-,+	23.34	33.66	57	0.11	0.19
10	442634	442760	442681	442697	127	YJR003C	MRX12	directional	-,-	16.92	26.89	43.81	0.13	0.3
10	448967	449055	449006	449011	89	YJR006W	POL31	divergent	-,+	11.12	6.57	17.69	0.06	0.36
10	454968	455407	455227	455187.5	440	ARS1016	null	divergent	-,+	191.97	137.56	329.53	5.55	1.68
10	455733	455988	455827	455860.5	256	ARS1016	null	divergent	-,+	48.66	67.19	115.85	0.73	0.63
10	458431	458569	458506	458500	139	YJR010C-A	SPC1	directional	-,-	27.15	25.2	52.34	0.95	1.81
10	459442	459617	459523	459529.5	176	ARS1017	null	directional_overlapping	-,-	26.86	36.53	63.39	0.7	1.1
10	460175	460367	460261	460271	193	YJR012C	null	NA	NA	42.73	44.29	87.02	0.83	0.96
10	461565	461791	461665	461678	227	YJR013W	GPI14	directional_overlapping	+,+	105.54	96.78	202.32	5.38	2.66
10	462484	462681	462562	462582.5	198	YJR015W	null	directional	+,+	17.69	39.21	56.9	0.1	0.18
10	466231	466567	466418	466399	337	YJR017C	ESS1	directional	-,-	1428.63	832.58	2261.21	107.76	4.77
10	466987	467252	467101	467119.5	266	YJR017C	ESS1	directional	-,-	122.25	72.56	194.81	5.17	2.65
10	468273	468529	468365	468401	257	YJR019C	TES1	directional	-,-	125.05	86.05	211.1	4.07	1.93
10	469558	469761	469656	469659.5	204	YJR021C	REC107	divergent	-,+	49.66	47.32	96.97	1.38	1.43
10	471004	471083	471031	471043.5	80	YJR024C	MDE1	directional	-,-	6.83	11.75	18.58	0	0
10	471755	472037	471904	471896	283	YJR025C	BNA1	divergent_overlapping	-,+	125.87	101.23	227.1	4.39	1.93
10	486320	486494	486400	486407	175	YJR031C	GEA1	directional	-,-	45.07	32.65	77.71	1.19	1.54
10	490888	491050	490959	490969	163	YJR032W	CPR7	divergent	-,+	65.1	40.37	105.47	1.04	0.99
10	496491	496628	496560	496559.5	138	YJR033C	RAV1	divergent	-,+	23.64	23.56	47.2	0.05	0.11
10	497151	497298	497225	497224.5	148	YJR035W	RAD26	directional	+,+	22.82	27.99	50.81	0.4	0.79
10	503556	503939	503807	503747.5	384	YJR039W	null	divergent	-,+	71.17	87.15	158.32	1.47	0.93
10	507590	507621	507600	507605.5	32	YJR036C	HUL4	divergent	-,+	5.75	9.98	15.72	0	0
10	513867	513984	513938	513925.5	118	YJR041C	URB2	divergent	-,+	28.06	11.29	39.35	0.21	0.54
10	517596	517686	517637	517641	91	YJR043C	POL32	directional	-,-	11.11	18.25	29.36	0	0
10	521768	521988	521869	521878	221	YJR046W	TAH11	divergent	-,+	34.79	50.04	84.82	0.32	0.37
10	525681	526224	525997	525952.5	544	YJR048W	CYC1	divergent	-,+	156.04	191.55	347.59	21.56	6.2
10	526853	526895	526873	526874	43	YJR048W	CYC1	convergent	+,-	3.82	8.96	12.78	0	0
10	528484	528701	528587	528592.5	218	YJR050W	ISY1	divergent	-,+	93.62	76.06	169.68	3.34	1.97
10	529662	529812	529747	529737	151	YJR051W	OSM1	directional	+,+	22.79	30.66	53.45	0.26	0.48
10	535825	535873	535840	535849	49	YJR053W	BFA1	directional	+,+	4.91	8.84	13.76	0	0
10	538527	538645	538586	538586	119	tR(CCU)J	HSX1	directional	+,+	23.73	12.35	36.07	0.37	1.03
10	542746	542810	542765	542778	65	tY(GUA)J2	SUP4	divergent	-,+	11.99	8	19.99	0.05	0.26
10	545244	545711	545516	545477.5	468	YJR058C	APS2	divergent	-,+	325.89	213.6	539.49	10.09	1.87
10	548457	548635	548555	548546	179	YJR060W	CBF1	directional	+,+	66.15	48.67	114.82	2.64	2.3
10	550020	550210	550111	550115	191	YJR060W	CBF1	directional	+,+	51.25	87.8	139.05	1.85	1.33
10	554909	555149	555024	555029	241	YJR063W	RPA12	divergent	-,+	40.57	38.94	79.51	0.45	0.57
10	555664	555857	555746	555760.5	194	YJR064W	CCT5	directional	+,+	28.98	49.25	78.22	0.3	0.38
10	559148	559419	559257	559283.5	272	YJR066W	TOR1	divergent	-,+	193.71	176.15	369.85	5.41	1.46
10	567462	567622	567546	567542	161	YJR067C	YAE1	divergent	-,+	37.13	53.48	90.61	0.86	0.95
10	569420	569598	569514	569509	179	YJR070C	LIA1	directional	-,-	52.2	51.56	103.76	1.28	1.24
10	570632	571062	570876	570847	431	YJR072C	NPA3	directional	-,-	377.83	497.87	875.71	30.36	3.47
10	571317	571411	571363	571364	95	YJR072C	NPA3	NA	NA	9.03	15.48	24.51	0.05	0.21
10	572104	572345	572219	572224.5	242	YJR073C	OPI3	directional	-,-	226.42	163.15	389.57	9.52	2.44
10	572927	573293	573111	573110	367	YJR074W	MOG1	NA	NA	320.83	285.19	606.02	27	4.46
10	573704	573938	573804	573821	235	YJR074W	MOG1	directional	+,+	209.16	261.96	471.12	20.09	4.26
10	576654	577053	576757	576853.5	400	YJR076C	CDC11	directional	-,-	86.57	108.27	194.84	3.57	1.83
10	578217	578893	578738	578555	677	YJR078W	BNA2	divergent_overlapping	-,+	506.18	550.09	1056.27	44.81	4.24
10	579189	579491	579372	579340	303	YJR078W	BNA2	NA	NA	381.03	241.82	622.85	16.47	2.64
10	580195	580337	580246	580266	143	YJR079W	null	NA	NA	19.97	8.31	28.28	0.22	0.79
10	581634	581794	581725	581714	161	YJR080C	AIM24	directional_overlapping	-,-	39.95	25.8	65.76	0.51	0.77
10	582436	582559	582510	582497.5	124	YJR083C	ACF4	directional	-,-	26.18	21.81	47.99	0.43	0.91
10	583615	583681	583659	583648	67	YJR083C	ACF4	divergent	-,+	13.55	7.89	21.44	0.05	0.24
10	585505	585632	585579	585568.5	128	YJR085C	null	divergent	-,+	13.09	25.02	38.11	0.62	1.63
10	585857	585978	585907	585917.5	122	YJR086W	STE18	divergent	-,+	22.99	19.69	42.68	0.55	1.29
10	587425	587557	587483	587491	133	YJR088C	EMC2	divergent	-,+	16.3	32.58	48.88	0.22	0.45
10	598363	598656	598474	598509.5	294	YJR091C	JSN1	divergent	-,+	124.25	177.09	301.34	2.21	0.73
10	604325	604483	604413	604404	159	YJR094C	IME1	directional	-,-	29.63	38.73	68.36	0.11	0.16
10	606020	606392	606182	606206	373	YJR094C	IME1	divergent	-,+	155.37	178.92	334.28	14.38	4.3
10	609259	609401	609331	609330	143	YJR094W-A	RPL43B	directional	+,+	20.16	12.65	32.82	0.06	0.19
10	615281	615410	615354	615345.5	130	YJR098C	null	divergent	-,+	20.35	22.13	42.48	0.13	0.31
10	620345	620590	620450	620467.5	246	YJR103W	URA8	divergent	-,+	58.78	78.2	136.99	2.67	1.95
10	623054	623555	623362	623304.5	502	YJR105W	ADO1	divergent	-,+	498.63	648.41	1147.04	38.94	3.39
10	627010	627100	627058	627055	91	YJR106W	ECM27	directional	+,+	12.55	11.98	24.53	0.06	0.24
10	628761	628849	628814	628805	89	YJR108W	ABM1	null	null	11.57	18.96	30.53	0.05	0.17
10	633049	633487	633246	633268	439	YJR109C	CPA2	divergent	-,+	469.38	382.16	851.54	31.95	3.75
10	636800	637041	636922	636920.5	242	YJR112W	NNF1	divergent	-,+	148.55	193.77	342.32	5.54	1.62
10	637622	637796	637711	637709	175	YJR112W	NNF1	directional	+,+	46.19	53.81	100	1.19	1.19
10	638992	640020	639427	639506	1029	YJR115W	null	divergent	-,+	634.59	798.47	1433.06	53.78	3.75
10	640400	640740	640560	640570	341	YJR115W	null	directional	+,+	185.59	227.02	412.62	13.74	3.33
10	641709	641946	641843	641827.5	238	YJR116W	null	directional	+,+	84.33	213.09	297.42	4.56	1.53
10	646621	646691	646654	646656	71	YJR119C	JHD2	divergent	-,+	14.36	8.77	23.13	0	0
10	647064	647344	647201	647204	281	YJR120W	null	NA	NA	33.69	28.42	62.11	0.33	0.52
10	649480	649617	649541	649548.5	138	YJR122W	IBA57	directional	+,+	30.17	33.73	63.9	0.42	0.65
10	651450	651549	651500	651499.5	100	YJR122W	IBA57	directional	+,+	16.84	18.91	35.75	0.26	0.74
10	654284	654405	654350	654344.5	122	ARS1020	null	directional	-,-	18.6	29.96	48.55	0.95	1.96
10	656023	656171	656075	656097	149	YJR125C	ENT3	directional	-,-	20.45	36.81	57.26	0.22	0.39
10	658741	658834	658802	658787.5	94	YJR126C	VPS70	directional	-,-	13.29	15.36	28.66	0	0
10	662818	663775	663183	663296.5	958	YJR127C	RSF2	directional	-,-	382.02	385.92	767.94	21.28	2.77
10	667212	667608	667485	667410	397	YJR131W	MNS1	divergent	-,+	137.68	90.4	228.08	4.61	2.02
10	669291	669440	669372	669365.5	150	YJR131W	MNS1	directional	+,+	46.43	33	79.42	0.89	1.12
10	675942	676081	675993	676011.5	140	YJR134C	SGM1	directional	-,-	25.44	25.33	50.77	0.25	0.5
10	676792	676951	676872	676871.5	160	YJR135W-A	TIM8	divergent	-,+	41.57	35.53	77.11	0.35	0.46
10	678746	678840	678797	678793	95	YJR136C	TTI2	directional	-,-	18.45	11.9	30.35	0	0
10	683459	683621	683531	683540	163	ARS1021	null	divergent	-,+	39.02	54.59	93.61	0.59	0.63
10	690612	690848	690693	690730	237	YJR140C	HIR3	directional	-,-	47.41	71.08	118.49	1.02	0.86
10	695788	695913	695844	695850.5	126	YJR141W	null	divergent	-,+	26.08	22.85	48.93	0.17	0.34
10	696656	696728	696690	696692	73	YJR140C	HIR3	directional	-,-	11.18	9.32	20.5	0	0
10	696957	697107	697036	697032	151	YJR141W	null	directional	+,+	26.72	43.15	69.87	0.8	1.14
10	700644	700868	700770	700756	225	YJR144W	MGM101	divergent	-,+	208.31	148.9	357.21	11.8	3.3
10	703488	704080	703835	703784	593	YJR147W	HMS2	divergent	-,+	205.6	175.43	381.04	8.28	2.17
10	705182	705620	705361	705401	439	YJR147W	HMS2	directional	+,+	1110.58	1067.83	2178.4	192.06	8.82
10	709904	710016	709956	709960	113	YJR150C	DAN1	directional	-,-	19.01	24.46	43.47	0.61	1.41
10	715948	716192	716080	716070	245	YJR151C	DAN4	divergent	-,+	63.06	75.57	138.63	1.83	1.32
10	716975	717082	717034	717028.5	108	YJR151W-A	null	divergent	-,+	18.55	23.36	41.92	0.17	0.41
10	717613	717745	717682	717679	133	YJR151W-A	null	directional	+,+	26.62	27.28	53.89	1.4	2.6
10	717951	718212	718092	718081.5	262	YJR151W-A	null	directional	+,+	199.23	127.13	326.36	4.91	1.5
10	719177	719430	719308	719303.5	254	YJR152W	DAL5	directional	+,+	82	84.75	166.75	2.14	1.28
10	721427	721627	721528	721527	201	YJR152W	DAL5	directional	+,+	133.35	69.33	202.68	5.36	2.64
10	724239	724392	724322	724315.5	154	YJR153W	PGU1	directional	+,+	38.6	37.99	76.59	0.4	0.52
10	725027	725103	725075	725065	77	YJR153W	PGU1	directional	+,+	16.52	10.33	26.85	0	0
10	725397	725508	725445	725452.5	112	YJR153W	PGU1	directional	+,+	24.9	20.25	45.16	0.66	1.45
11	5816	5907	5872	5861.5	92	YKL221W	MCH2	divergent	-,+	24.28	9.75	34.04	0.12	0.34
11	11595	11736	11682	11665.5	142	YKL220C	FRE2	divergent	-,+	5.93	10.38	16.31	0.08	0.49
11	12696	12755	12729	12725.5	60	YKL220C	FRE2	divergent	-,+	6.73	5.02	11.75	0	0
11	13623	13775	13703	13699	153	YKL219W	COS9	divergent	-,+	21.43	23.09	44.52	0.75	1.68
11	14345	14532	14438	14438.5	188	YKL219W	COS9	divergent	-,+	48.3	39.27	87.58	0.71	0.81
11	20059	21115	20333	20587	1057	YKL217W	JEN1	divergent	-,+	246.02	274.01	520.03	21.42	4.12
11	21430	22004	21759	21717	575	YKL217W	JEN1	divergent	-,+	181.96	216.01	397.97	18.52	4.65
11	24137	24288	24207	24212.5	152	YKL217W	JEN1	directional	+,+	50.67	36.08	86.75	1.31	1.51
11	24878	25144	24991	25011	267	YKL216W	URA1	directional	+,+	344.74	524.03	868.78	45.72	5.26
11	30737	30952	30849	30844.5	216	YKL215C	OXP1	directional	-,-	68.52	61.09	129.62	1.9	1.47
11	31747	31934	31842	31840.5	188	YKL213C	DOA1	directional	-,-	74.23	69.23	143.46	2.53	1.77
11	34128	34381	34249	34254.5	254	YKL213C	DOA1	divergent	-,+	181.5	219.79	401.29	9.57	2.39
11	36448	36512	36475	36480	65	YKL212W	SAC1	convergent	+,-	11.56	12.08	23.64	0.17	0.71
11	38227	38676	38563	38451.5	450	YKL211C	TRP3	divergent	-,+	164.25	154.03	318.28	10.1	3.17
11	38885	39114	38977	38999.5	230	snR64	SNR64	divergent	-,+	123.43	93.2	216.63	4.11	1.9
11	45285	45423	45356	45354	139	YKL209C	STE6	NA	NA	31.54	27.01	58.55	0.21	0.35
11	46423	47137	46791	46780	715	YKL208W	CBT1	divergent	-,+	189.68	175.22	364.9	4.46	1.22
11	47956	48179	48079	48067.5	224	YKL208W	CBT1	directional	+,+	78.36	66.84	145.2	1.42	0.98
11	49806	50048	49918	49927	243	YKL206C	ADD66	divergent	-,+	164.91	139.9	304.81	7.75	2.54
11	53351	53671	53536	53511	321	YKL204W	EAP1	directional	+,+	123.33	100.38	223.71	3.13	1.4
11	58868	59056	58962	58962	189	YKL203C	TOR2	NA	NA	63.3	97.75	161.04	1.6	1
11	63574	63727	63669	63650.5	154	YKL201C	MNN4	directional	-,-	47.33	28.39	75.72	0.24	0.31
11	67653	68335	67831	67994	683	YKL198C	PTK1	directional	-,-	355.43	195.96	551.39	21.54	3.91
11	68743	69231	68935	68987	489	YKL198C	PTK1	NA	NA	224.28	117.83	342.12	11.7	3.42
11	69543	69714	69645	69628.5	172	YKL198C	PTK1	NA	NA	18.36	29.69	48.05	0.35	0.73
11	70479	71057	70642	70768	579	YKL197C	PEX1	NA	NA	193.32	242.21	435.53	13.92	3.2
11	73950	74131	74030	74040.5	182	YKL197C	PEX1	directional	-,-	28.83	23.57	52.39	1.2	2.28
11	74476	74644	74550	74560	169	YKLWdelta1	null	directional	-,-	39.67	32.88	72.54	0.43	0.59
11	75566	75785	75649	75675.5	220	YKL196C	YKT6	divergent	-,+	65.09	82.62	147.71	0.94	0.64
11	78695	78829	78760	78762	135	YKL193C	SDS22	directional	-,-	26.59	26.95	53.54	0.23	0.43
11	79906	80068	79981	79987	163	YKL193C	SDS22	directional	-,-	32.03	40.79	72.82	0.17	0.23
11	80536	81038	80674	80787	503	YKL192C	ACP1	divergent	-,+	406.61	372.8	779.42	7.25	0.93
11	81610	81869	81706	81739.5	260	YKL191W	DPH2	NA	NA	32.43	38.59	71.02	0.57	0.8
11	82593	82931	82821	82762	339	YKL191W	DPH2	directional	+,+	126.9	117.51	244.41	3.99	1.63
11	84393	84555	84480	84474	163	YKL190W	CNB1	directional	+,+	31.93	24.96	56.89	0.51	0.89
11	88909	89160	89021	89034.5	252	ARS1104	null	directional	-,-	83.72	106.13	189.85	2.42	1.27
11	91240	91301	91269	91270.5	62	YKL187C	FAT3	null	null	6.01	14.4	20.41	0	0
11	91879	92533	92047	92206	655	YKL186C	MTR2	directional	-,-	116.11	148.39	264.49	7.55	2.85
11	93466	93999	93840	93732.5	534	YKL186C	MTR2	divergent	-,+	118.31	156.08	274.39	6.5	2.37
