Chr	Start	End	Length	Midpoint	PanHits	Feature_name	Name	Type	Direction	WatsonHpM	CrickHpM	TotalHpM	BGHpM	Total-BGHpM	WatsonHpM300	CrickHpM300	TotalHpM300	BGHpM300	Total-BGHpM300	NormHpM	NormHpM300
12	609617	609682	66	609651.5	54	YLR233C	EST1	divergent	-,+	12.34	14.31	26.65	0.22	26.43	15.3	21.72	37.02	2.2	34.81	29.91	37.3
12	610793	612195	1403	611496	3686	YLR234W	TOP3	NA	NA	1009.78	809.41	1819.19	4.64	1814.55	1013.24	815.33	1828.57	6.63	1821.94	2053.46	1952.4
12	620322	620390	69	620358	46	YLR241W	null	directional	+,+	12.34	10.36	22.7	0.23	22.47	23.69	15.3	38.99	2.21	36.78	25.43	39.41
12	624023	624112	90	624069.5	69	YLR243W	null	divergent	-,+	23.2	10.86	34.05	0.3	33.76	30.11	20.24	50.34	2.28	48.06	38.2	51.5
12	626352	626554	203	626455	262	YLR245C	CDD1	directional	-,-	100.19	29.12	129.31	0.67	128.64	101.67	35.53	137.2	2.66	134.55	145.57	144.18
12	626928	627107	180	627019.5	781	YLR245C	CDD1	divergent	-,+	202.85	182.61	385.46	0.6	384.86	203.83	190.01	393.85	2.58	391.26	435.53	419.28
12	633394	633579	186	633488.5	158	YLR247C	IRC20	divergent	-,+	43.43	34.55	77.98	0.62	77.36	45.41	38.5	83.9	2.6	81.3	87.55	87.12
12	634025	634143	119	634086	134	YLR248W	RCK2	divergent	-,+	13.82	52.32	66.13	0.39	65.74	18.26	55.28	73.54	2.38	71.16	74.4	76.25
12	636252	636514	263	636385	567	YLR248W	RCK2	directional	+,+	118.94	160.89	279.84	0.87	278.97	123.88	168.3	292.18	2.86	289.32	315.7	310.04
12	645128	646185	1058	645658.5	1458	YLR254C	NDL1	divergent	-,+	295.14	424.44	719.58	3.5	716.08	309.94	438.76	748.7	5.49	743.21	810.36	796.43
12	658133	658477	345	658307	1535	YLR257W	null	directional	+,+	254.17	503.41	757.58	1.14	756.44	258.62	507.36	765.97	3.13	762.85	856.04	817.47
12	660225	660494	269	660361.5	411	ARS1220	null	directional	+,+	121.41	81.43	202.85	0.89	201.96	142.14	101.67	243.81	2.88	240.93	228.55	258.19
12	665115	665319	205	665219	121	YLR259C	HSP60	divergent	-,+	35.04	24.68	59.72	0.68	59.04	58.24	43.93	102.16	2.66	99.5	66.81	106.62
12	665553	665647	95	665602	71	YLR260W	LCB5	divergent	-,+	18.75	16.29	35.04	0.31	34.73	44.42	28.63	73.04	2.3	70.74	39.3	75.81
12	669078	669152	75	669117	67	YLR262C	YPT6	directional	-,-	13.82	19.25	33.07	0.25	32.82	16.29	23.69	39.98	2.23	37.74	37.14	40.45
12	669753	670225	473	669991	168	YLR262C-A	TMA7	divergent	-,+	60.21	22.7	82.91	1.57	81.35	66.13	27.14	93.28	3.55	89.73	92.06	96.15
12	674074	674244	171	674161	298	YLR264C-A	null	directional	-,-	90.32	56.76	147.08	0.57	146.51	95.25	63.17	158.43	2.55	155.88	165.8	167.04
12	677662	678158	497	677912	2558	YLR266C	PDR8	divergent	-,+	578.43	684.05	1262.48	1.64	1260.83	595.21	696.88	1292.09	3.63	1288.46	1426.84	1380.72
12	678454	678483	30	678470.5	27	YLR267W	BOP2	NA	NA	11.35	1.97	13.33	0.1	13.23	26.16	10.36	36.52	2.08	34.44	14.97	36.9
12	679952	680133	182	680044.5	276	YLR267W	BOP2	directional	+,+	58.73	77.49	136.22	0.6	135.61	60.21	80.45	140.66	2.59	138.07	153.47	147.96
12	680874	681051	178	680964.5	433	YLR268W	SEC22	directional	+,+	139.18	74.52	213.7	0.59	213.11	140.66	77.49	218.14	2.57	215.57	241.17	231.01
12	691271	691495	225	691385	360	YLR274W	MCM5	divergent	-,+	93.28	84.4	177.67	0.74	176.93	96.73	85.88	182.61	2.73	179.88	200.23	192.76
12	699727	699828	102	699779.5	73	YLR278C	null	directional	-,-	12.83	23.2	36.03	0.34	35.69	20.24	26.65	46.89	2.32	44.56	40.39	47.75
12	704119	704802	684	704462.5	1485	YLR281C	null	directional	-,-	344.98	387.92	732.91	2.26	730.64	359.79	396.81	756.6	4.25	752.35	826.84	806.22
12	707146	707304	159	707227	181	YLR285W	NNT1	divergent	-,+	44.91	44.42	89.33	0.53	88.8	48.37	46.89	95.25	2.51	92.74	100.5	99.38
12	710671	710785	115	710730	70	YLR287C	null	directional	-,-	13.33	21.22	34.55	0.38	34.17	22.21	30.6	52.81	2.37	50.44	38.67	54.05
12	713213	713428	216	713322.5	203	YLR288C	MEC3	directional	-,-	48.37	51.82	100.19	0.71	99.47	53.3	56.26	109.57	2.7	106.87	112.57	114.52
12	714962	715003	42	714984.5	39	YLR288C	MEC3	divergent	-,+	7.9	11.35	19.25	0.14	19.11	11.84	17.27	29.12	2.12	26.99	21.63	28.93
12	720441	720585	145	720515	136	YLR292C	SEC72	directional	-,-	28.13	38.99	67.12	0.48	66.64	29.61	38.99	68.6	2.47	66.14	75.42	70.87
12	721514	721740	227	721629	207	YLR293C	GSP1	directional	-,-	54.78	47.38	102.16	0.75	101.41	55.77	47.87	103.64	2.74	100.91	114.76	108.13
12	722878	723195	318	723038.5	197	YLR295C	ATP14	divergent	-,+	47.38	49.85	97.23	1.05	96.18	84.89	92.79	177.67	3.04	174.64	108.84	187.14
12	723421	723718	298	723571.5	289	YLR297W	null	divergent	-,+	81.43	61.2	142.63	0.99	141.65	106.11	85.38	191.49	2.97	188.52	160.3	202.02
12	725529	725835	307	725684	284	YLR298C	YHC1	divergent	-,+	87.85	52.32	140.17	1.02	139.15	93.28	63.67	156.95	3	153.94	157.47	164.97
12	728221	728686	466	728455.5	841	YLR299W	ECM38	directional	+,+	182.61	232.46	415.07	1.54	413.53	185.08	233.44	418.52	3.53	414.99	467.97	444.71
12	732260	732298	39	732281	37	tL(UAG)L2	null	directional	+,+	6.91	11.35	18.26	0.13	18.13	11.35	18.26	29.61	2.11	27.5	20.52	29.47
12	737750	738068	319	737911	298	YLR305C	STT4	directional	-,-	67.62	79.46	147.08	1.06	146.02	74.03	84.89	158.92	3.04	155.88	165.25	167.04
12	743964	744114	151	744041	148	YLR306W	UBC12	divergent	-,+	40.47	32.57	73.04	0.5	72.54	44.42	39.48	83.9	2.49	81.42	82.1	87.25
12	745344	745509	166	745428.5	175	YLR307W	CDA1	directional	+,+	38.99	47.38	86.37	0.55	85.82	48.86	50.83	99.7	2.53	97.16	97.12	104.12
12	747282	747838	557	747562	2732	YLR308W	CDA2	divergent	-,+	660.85	687.5	1348.35	1.84	1346.51	665.29	688.49	1353.78	3.83	1349.95	1523.8	1446.62
12	757194	757383	190	757290.5	365	YLR310C	CDC25	directional	-,-	82.91	97.23	180.14	0.63	179.51	86.86	106.6	193.47	2.61	190.85	203.15	204.52
12	758974	759445	472	759211.5	609	YLR312W-A	MRPL15	divergent	-,+	137.7	162.87	300.57	1.56	299	137.7	163.86	301.55	3.55	298.01	338.37	319.34
12	764209	764750	542	764479.5	924	YLR315W	NKP2	divergent_overlapping	-,+	234.93	221.11	456.03	1.79	454.24	244.3	230.98	475.28	3.78	471.5	514.05	505.26
12	766403	766490	88	766446.5	96	YLR316C	TAD3	divergent_overlapping	-,+	30.11	17.27	47.38	0.29	47.09	34.55	19.74	54.29	2.28	52.01	53.29	55.74
12	771820	771849	30	771834.5	30	YLR320W	MMS22	divergent	-,+	8.39	6.42	14.81	0.1	14.71	18.75	13.33	32.08	2.08	30	16.64	32.14
12	777879	778057	179	777968	262	YLR321C	SFH1	directional	-,-	56.76	72.55	129.31	0.59	128.72	59.22	73.04	132.27	2.58	129.69	145.66	138.98
12	778958	779159	202	779058.5	378	YLR323C	CWC24	divergent	-,+	108.58	77.98	186.56	0.67	185.89	113.02	81.93	194.95	2.65	192.29	210.37	206.06
12	781547	781751	205	781649	137	YLR325C	RPL38	divergent	-,+	29.61	38	67.62	0.68	66.94	43.43	58.24	101.67	2.66	99.01	75.75	106.09
12	783556	783962	407	783759	578	YLR327C	TMA10	divergent	-,+	161.39	123.88	285.27	1.35	283.92	173.23	137.2	310.44	3.33	307.1	321.3	329.1
12	784466	784642	177	784554	243	tS(GCU)L	null	divergent	-,+	61.2	58.73	119.93	0.59	119.34	74.52	66.63	141.15	2.57	138.58	135.06	148.5
12	789756	790159	404	789957.5	1405	YLR330W	CHS5	directional	+,+	377.56	315.87	693.42	1.34	692.09	379.04	321.79	700.83	3.32	697.51	783.21	747.45
12	793624	793737	114	793680.5	84	YLRWsigma4	null	convergent	+,-	16.29	25.17	41.46	0.38	41.08	24.68	31.59	56.26	2.36	53.9	46.49	57.76
12	795324	795443	120	795383.5	89	YLR333C	RPS25B	convergent	+,-	29.12	14.81	43.93	0.4	43.53	33.07	19.74	52.81	2.38	50.43	49.26	54.04
12	796437	796588	152	796512.5	305	YLR333C	RPS25B	divergent	-,+	67.12	83.41	150.53	0.5	150.03	83.41	91.31	174.71	2.49	172.22	169.78	184.56
12	805294	805347	54	805320.5	34	YLR337C	VRP1	divergent	-,+	9.38	7.4	16.78	0.18	16.6	28.63	25.66	54.29	2.16	52.13	18.79	55.86
12	805661	805737	77	805699	52	YLR340W	RPP0	divergent	-,+	16.78	8.88	25.66	0.25	25.41	29.12	17.77	46.89	2.24	44.65	28.75	47.84
12	808896	809684	789	809290	3250	YLR341W	SPO77	directional	+,+	702.8	901.21	1604.01	2.61	1601.4	707.74	904.66	1612.4	4.6	1607.8	1812.24	1722.93
12	818686	818768	82	818727	55	tR(CCG)L	TRR4	directional	+,+	8.39	18.75	27.14	0.27	26.87	31.09	45.41	76.5	2.26	74.24	30.41	79.56
12	819073	819206	134	819139.5	91	YLR344W	RPL26A	directional	+,+	26.65	18.26	44.91	0.44	44.47	44.42	34.55	78.97	2.43	76.54	50.32	82.02
12	820268	820359	92	820313.5	64	YLR344W	RPL26A	directional	+,+	20.73	10.86	31.59	0.3	31.28	30.6	16.78	47.38	2.29	45.09	35.4	48.32
12	822800	823078	278	822938.5	594	YLR346C	null	directional	-,-	177.67	115.49	293.16	0.92	292.24	192.48	120.42	312.9	2.91	310	330.72	332.2
12	823434	823532	99	823482	156	YLR347C	KAP95	directional	-,-	51.82	25.17	76.99	0.33	76.66	61.69	28.63	90.32	2.31	88	86.76	94.31
12	826606	826896	291	826750	1298	YLR348C	DIC1	directional	-,-	277.37	363.25	640.62	0.96	639.65	286.25	371.64	657.89	2.95	654.94	723.87	701.84
12	827988	828585	598	828285.5	2998	YLR348C	DIC1	divergent	-,+	639.14	840.5	1479.63	1.98	1477.66	647.03	845.93	1492.96	3.96	1489	1672.21	1595.62
12	830403	830903	501	830652	520	YLR351C	NIT3	divergent	-,+	93.77	162.87	256.64	1.66	254.98	97.72	164.84	262.56	3.64	258.92	288.56	277.46
12	833709	833812	104	833759.5	69	YLR352W	null	directional	+,+	19.25	14.81	34.05	0.34	33.71	26.65	20.73	47.38	2.33	45.05	38.15	48.28
12	837403	837831	429	837616	1634	YLR354C	TAL1	directional	-,-	439.25	367.19	806.45	1.42	805.03	445.67	373.12	818.78	3.4	815.38	911.02	873.76
12	839400	839809	410	839603.5	1593	YLR355C	ILV5	divergent	-,+	397.79	388.42	786.21	1.36	784.85	434.32	418.03	852.34	3.34	849	888.19	909.8
12	840032	840206	175	840118	352	YLR356W	ATG33	divergent	-,+	86.86	86.86	173.73	0.58	173.15	107.1	117.46	224.56	2.56	222	195.94	237.89
12	841053	841278	226	841164.5	381	YLR357W	RSC2	directional	+,+	103.64	84.4	188.04	0.75	187.29	104.63	90.32	194.95	2.73	192.22	211.95	205.98
12	843967	844136	170	844050.5	142	YLR357W	RSC2	directional	+,+	33.07	37.02	70.08	0.56	69.52	34.55	39.98	74.52	2.55	71.98	78.67	77.13
12	849191	849319	129	849254	123	YLR361C-A	null	directional_overlapping	-,-	13.82	46.89	60.71	0.43	60.28	20.73	58.73	79.46	2.41	77.05	68.22	82.56
12	849704	849792	89	849747	57	YLR361C-A	null	divergent	-,+	14.31	13.82	28.13	0.29	27.84	22.7	30.11	52.81	2.28	50.53	31.5	54.15
12	853256	853406	151	853330	320	YLR363W-A	null	divergent	-,+	97.72	60.21	157.93	0.5	157.43	99.7	61.69	161.39	2.49	158.9	178.16	170.28
12	853818	853983	166	853899.5	221	YLR364W	GRX8	directional	+,+	64.16	44.91	109.07	0.55	108.52	66.63	47.38	114.01	2.53	111.47	122.81	119.46
12	854399	854517	119	854457	99	YLR364W	GRX8	directional	+,+	24.18	24.68	48.86	0.39	48.47	29.61	30.11	59.72	2.38	57.34	54.85	61.45
12	854937	855018	82	854976.5	56	YLR364W	GRX8	directional	+,+	12.34	15.3	27.64	0.27	27.37	19.25	27.14	46.39	2.26	44.14	30.97	47.3
12	855594	855834	241	855713	982	YLR367W	RPS22B	directional	+,+	166.32	318.33	484.66	0.8	483.86	169.28	322.28	491.57	2.78	488.78	547.57	523.78
12	857304	857479	176	857390.5	349	YLR367W	RPS22B	directional	+,+	90.32	81.93	172.25	0.58	171.66	98.21	85.88	184.09	2.57	181.52	194.27	194.52
12	859318	859480	163	859398	245	YLR368W	MDM30	directional	+,+	45.9	75.02	120.92	0.54	120.38	50.34	78.97	129.31	2.52	126.78	136.23	135.86
12	862301	862514	214	862406.5	732	YLR370C	ARC18	divergent	-,+	194.45	166.82	361.27	0.71	360.56	195.94	172.25	368.18	2.69	365.49	408.04	391.66
12	866867	867119	253	866992	461	YLR371W	ROM2	directional	+,+	172.25	55.28	227.52	0.84	226.69	176.69	57.74	234.43	2.82	231.61	256.53	248.19
12	871365	871663	299	871513	1669	YLR373C	VID22	divergent	-,+	420	403.72	823.72	0.99	822.73	424.94	413.59	838.53	2.97	835.55	931.05	895.38
12	873630	873767	138	873697.5	108	YLR377C	FBP1	directional	-,-	31.09	22.21	53.3	0.46	52.85	38.5	35.04	73.54	2.44	71.1	59.8	76.19
12	875005	875630	626	875316.5	2048	YLR378C	SEC61	directional	-,-	371.64	639.14	1010.77	2.07	1008.7	376.57	648.51	1025.08	4.06	1021.03	1141.51	1094.14
12	877406	878237	833	877821	1542	YLR380W	CSR1	divergent	-,+	493.05	267.99	761.04	2.76	758.28	495.02	271.45	766.47	4.74	761.73	858.12	816.27
12	884834	885219	386	885026.5	738	YLR383W	SMC6	divergent	-,+	165.34	198.9	364.23	1.28	362.96	170.27	210.25	380.52	3.26	377.26	410.74	404.27
12	892879	893082	204	892980.5	915	YLR385C	SWC7	directional	-,-	186.56	265.03	451.59	0.68	450.91	194.45	271.94	466.4	2.66	463.74	510.28	496.94
12	893421	893600	180	893510.5	512	YLR386W	VAC14	divergent	-,+	98.21	154.48	252.69	0.6	252.1	111.54	162.87	274.41	2.58	271.83	285.29	291.29
12	897846	898039	194	897942.5	216	YLR388W	RPS29A	divergent	-,+	50.83	55.77	106.6	0.64	105.96	58.24	59.72	117.96	2.63	115.33	119.91	123.59
12	899019	899162	144	899090.5	123	snR34	SNR34	convergent	+,-	32.08	28.63	60.71	0.48	60.23	35.53	32.57	68.11	2.46	65.65	68.16	70.35
12	902732	903129	398	902930.5	561	YLR390W	ECM19	divergent	-,+	153.98	122.89	276.88	1.32	275.56	165.34	133.26	298.59	3.3	295.29	311.84	316.43
12	903422	903625	204	903523.5	256	YLR390W	ECM19	directional	+,+	53.8	72.55	126.35	0.68	125.67	65.15	79.95	145.1	2.66	142.44	142.22	152.64
12	906914	906969	56	906941.5	47	YLR393W	ATP10	divergent	-,+	7.4	15.79	23.2	0.19	23.01	17.77	29.12	46.89	2.17	44.72	26.04	47.92
12	907840	908033	194	907936.5	237	YLR394W	CST9	directional	+,+	81.93	35.04	116.97	0.64	116.33	86.37	41.95	128.32	2.63	125.69	131.64	134.69
12	910035	910239	205	910137	266	YLR396C	VPS33	directional	-,-	67.62	63.67	131.28	0.68	130.6	69.1	64.16	133.26	2.66	130.59	147.8	139.94
12	914995	915088	94	915041.5	79	YLR398C	SKI2	directional	-,-	28.13	10.86	38.99	0.31	38.68	38	16.78	54.78	2.3	52.49	43.77	56.24
12	921631	921805	175	921718	140	YLR399C	BDF1	directional	-,-	32.08	37.02	69.1	0.58	68.52	48.37	52.81	101.18	2.56	98.61	77.54	105.67
12	922250	922429	180	922339.5	84	YLR401C	DUS3	directional	-,-	19.25	22.21	41.46	0.6	40.86	29.61	32.08	61.69	2.58	59.11	46.24	63.34
12	924508	924913	405	924710	430	YLR401C	DUS3	divergent	-,+	111.05	101.18	212.22	1.34	210.88	113.51	104.63	218.14	3.33	214.82	238.65	230.2
12	928580	928709	130	928643.5	116	YLR404W	FLD1	directional	+,+	31.59	25.66	57.25	0.43	56.82	34.05	27.14	61.2	2.42	58.78	64.3	62.99
12	929624	929704	81	929663	47	YLR404W	FLD1	directional	+,+	4.94	18.26	23.2	0.27	22.93	18.26	23.2	41.46	2.25	39.2	25.95	42.01
12	932102	932731	630	932415.5	407	YLR407W	null	divergent	-,+	125.36	75.51	200.87	2.08	198.79	145.59	90.81	236.41	4.07	232.34	224.96	248.97
12	934354	934412	59	934381	51	YLR409C	UTP21	directional	-,-	14.81	10.36	25.17	0.2	24.98	16.29	15.3	31.59	2.18	29.41	28.26	31.51
12	937332	937358	27	937343	28	YLR409C	UTP21	divergent	-,+	6.91	6.91	13.82	0.09	13.73	13.82	14.81	28.63	2.07	26.55	15.54	28.45
12	940952	941177	226	941062.5	497	YLR410W	VIP1	directional_overlapping	+,+	110.06	135.23	245.29	0.75	244.54	111.05	137.7	248.74	2.73	246.01	276.74	263.63
12	949666	951024	1359	950342	1554	YLR413W	null	NA	NA	369.66	397.3	766.96	4.5	762.47	377.56	400.26	777.82	6.48	771.34	862.85	826.57
12	954316	955021	706	954665.5	1256	YLR417W	VPS36	divergent	-,+	298.59	321.29	619.89	2.34	617.55	301.06	327.22	628.28	4.32	623.96	698.86	668.63
12	958192	958327	136	958256.5	191	YLR418C	CDC73	divergent	-,+	44.91	49.35	94.27	0.45	93.82	46.39	51.33	97.72	2.44	95.29	106.17	102.11
12	963527	963671	145	963596	155	YLRWdelta24	null	directional	+,+	44.91	31.59	76.5	0.48	76.02	49.85	37.51	87.36	2.47	84.89	86.03	90.97
12	965600	965776	177	965685	311	YLR421C	RPN13	divergent	-,+	92.79	60.71	153.49	0.59	152.91	93.77	63.17	156.95	2.57	154.37	173.04	165.43
12	973213	973430	218	973318.5	259	YLR424W	SPP382	divergent	-,+	59.72	68.11	127.83	0.72	127.11	67.12	75.51	142.63	2.71	139.93	143.84	149.95
12	975891	976215	325	976050	346	YLRCdelta25	null	directional	+,+	122.89	47.87	170.77	1.08	169.69	124.87	52.81	177.67	3.06	174.61	192.03	187.12
12	982513	982700	188	982603.5	209	YLR425W	TUS1	directional	+,+	56.76	46.39	103.15	0.62	102.53	61.2	54.78	115.98	2.61	113.37	116.03	121.49
12	986879	987071	193	986972	225	YLR426W	null	directional	+,+	57.74	53.3	111.05	0.64	110.41	61.2	56.76	117.96	2.62	115.33	124.94	123.59
12	988163	988351	189	988254	210	YLR426W	null	directional	+,+	53.3	50.34	103.64	0.63	103.02	62.68	57.74	120.42	2.61	117.81	116.58	126.25
12	990546	990760	215	990650	283	YLR429W	CRN1	directional	+,+	69.59	70.08	139.67	0.71	138.96	74.03	72.55	146.58	2.7	143.88	157.26	154.19
12	992944	993107	164	993022.5	125	YLR429W	CRN1	directional	+,+	31.09	30.6	61.69	0.54	61.15	34.55	34.05	68.6	2.53	66.07	69.2	70.81
12	1001866	1002498	633	1002179	1744	YLR432W	IMD3	divergent	-,+	263.55	597.18	860.73	2.09	858.64	274.9	606.07	880.97	4.08	876.89	971.69	939.68
12	1010796	1010931	136	1010860.5	123	YLR436C	ECM30	NA	NA	45.9	14.81	60.71	0.45	60.26	56.26	28.63	84.89	2.44	82.45	68.19	88.36
12	1011304	1013077	1774	1012187.5	4178	YLR438W	CAR2	divergent	-,+	895.28	1166.73	2062.01	5.87	2056.14	911.08	1189.93	2101	7.86	2093.15	2326.86	2243.03
12	1013328	1014431	1104	1013876.5	1038	YLR438W	CAR2	convergent	+,-	211.24	301.06	512.3	3.65	508.64	232.95	319.81	552.77	5.64	547.13	575.61	586.3
12	1019006	1019184	179	1019092	188	YLR441C	RPS1A	directional	-,-	41.46	51.33	92.79	0.59	92.19	58.24	53.8	112.03	2.58	109.46	104.33	117.29
12	1022294	1022462	169	1022375	326	YLR442C	SIR3	divergent	-,+	88.34	72.55	160.89	0.56	160.33	89.33	76.01	165.34	2.54	162.79	181.45	174.45
12	1023981	1024240	260	1024107.5	1709	YLR445W	null	directional	+,+	247.26	596.2	843.46	0.86	842.6	260.1	606.56	866.66	2.85	863.81	953.54	925.66
12	1024891	1025153	263	1025019	671	YLR445W	null	directional	+,+	195.44	135.72	331.17	0.87	330.3	200.38	137.7	338.08	2.86	335.22	373.78	359.22
12	1028005	1028726	721	1028362	740	YLR447C	VMA6	divergent	-,+	215.68	149.54	365.22	2.39	362.83	218.64	151.52	370.16	4.37	365.78	410.61	391.98
12	1032054	1032430	377	1032238	466	YLR449W	FPR4	directional	+,+	114.01	115.98	229.99	1.25	228.74	118.94	117.96	236.9	3.23	233.67	258.86	250.4
12	1043086	1043838	753	1043460	1284	YLR453C	RIF2	divergent	-,+	322.78	310.93	633.71	2.49	631.21	328.2	315.37	643.58	4.48	639.1	714.32	684.86
12	1053181	1053383	203	1053280	277	YLR455W	null	directional	+,+	81.43	55.28	136.71	0.67	136.04	82.91	57.25	140.17	2.66	137.51	153.95	147.35
12	1054888	1055064	177	1054974	281	YLR456W	null	directional	+,+	90.32	48.37	138.68	0.59	138.1	94.76	52.32	147.08	2.57	144.5	156.28	154.85
12	1056794	1057298	505	1057044	461	YLR457C	NBP1	divergent	-,+	107.1	120.42	227.52	1.67	225.85	109.57	125.85	235.42	3.66	231.76	255.59	248.36
12	1065256	1065320	65	1065286	246	TEL12R	null	directional	+,+	57.74	63.67	121.41	0.22	121.2	69.1	66.13	135.23	2.2	133.03	137.15	142.56
13	9926	10034	109	9981	74	YML131W	null	directional	+,+	16.29	20.24	36.52	0.36	36.16	25.17	24.18	49.35	2.35	47.01	40.92	50.37
13	13310	13438	129	13375	73	YML130C	ERO1	directional	-,-	23.2	12.83	36.03	0.43	35.6	33.07	22.21	55.28	2.41	52.86	40.29	56.65
13	14769	14944	176	14857.5	143	YML129C	COX14	directional	-,-	35.04	35.53	70.58	0.58	69.99	37.51	37.02	74.52	2.57	71.96	79.21	77.11
13	16818	16983	166	16901.5	155	YML127W	RSC9	divergent	-,+	30.6	45.9	76.5	0.55	75.95	34.55	55.28	89.82	2.53	87.29	85.95	93.54
13	20490	20760	271	20626	603	YML126C	ERG13	directional	-,-	156.95	140.66	297.6	0.9	296.71	160.89	146.58	307.48	2.88	304.59	335.77	326.4
13	21748	21913	166	21831.5	188	YML125C	PGA3	directional	-,-	38.5	54.29	92.79	0.55	92.24	41.95	56.26	98.21	2.53	95.68	104.38	102.53
13	23742	23928	187	23836	235	YML124C	TUB3	directional	-,-	69.59	46.39	115.98	0.62	115.36	71.56	49.35	120.92	2.6	118.31	130.55	126.79
13	25971	26808	837	26390	1444	YML121W	GTR1	divergent	-,+	348.44	364.23	712.67	2.77	709.9	355.84	364.73	720.57	4.76	715.81	803.37	767.07
13	29904	30514	611	30209	705	YML119W	null	divergent	-,+	154.48	193.47	347.95	2.02	345.92	155.96	197.42	353.38	4.01	349.37	391.47	374.38
13	33870	34032	163	33951	186	YML118W	NGL3	directional	+,+	36.52	55.28	91.8	0.54	91.26	46.89	61.69	108.58	2.52	106.05	103.27	113.65
13	37764	37987	224	37875.5	393	YML117W	NAB6	directional	+,+	76.5	117.46	193.96	0.74	193.22	78.47	122.4	200.87	2.73	198.14	218.66	212.33
13	41870	42069	200	41969.5	363	YML114C	TAF8	directional	-,-	81.43	97.72	179.16	0.66	178.49	90.32	101.18	191.49	2.65	188.85	201.99	202.37
13	43585	43992	408	43788.5	1726	YML114C	TAF8	divergent	-,+	342.52	509.33	851.85	1.35	850.5	345.97	511.31	857.28	3.34	853.94	962.48	915.09
13	44897	44996	100	44946.5	73	YML112W	CTK3	directional	+,+	10.36	25.66	36.03	0.33	35.7	13.82	31.59	45.41	2.32	43.09	40.4	46.17
13	45992	46165	174	46078.5	227	YML112W	CTK3	directional	+,+	48.86	63.17	112.03	0.58	111.46	68.11	66.13	134.24	2.56	131.68	126.13	141.11
13	46453	46701	249	46577	332	YML111W	BUL2	directional	+,+	84.4	79.46	163.86	0.82	163.03	92.29	87.85	180.14	2.81	177.33	184.5	190.03
13	51021	51563	543	51292	662	YML110C	COQ5	divergent	-,+	153	173.73	326.72	1.8	324.93	153.98	173.73	327.71	3.78	323.93	367.71	347.12
13	56297	56450	154	56373.5	131	YML107C	PML39	divergent	-,+	34.55	30.11	64.65	0.51	64.14	35.53	32.08	67.62	2.49	65.12	72.59	69.78
13	68028	68219	192	68123.5	284	YML102W	CAC2	divergent	-,+	101.67	38.5	140.17	0.64	139.53	107.1	41.95	149.05	2.62	146.43	157.9	156.91
13	69815	69949	135	69882	116	YML101C	CUE4	NA	NA	9.87	47.38	57.25	0.45	56.8	35.53	72.06	107.59	2.43	105.16	64.28	112.69
13	70184	70617	434	70400.5	248	YML100W-A	null	directional	+,+	71.56	50.83	122.4	1.44	120.96	93.28	102.16	195.44	3.42	192.02	136.89	205.77
13	70938	71593	656	71265.5	608	YML100W	TSL1	NA	NA	161.39	138.68	300.07	2.17	297.9	169.28	151.02	320.31	4.16	316.15	337.13	338.79
13	76985	77269	285	77127	866	YML098W	TAF13	divergent	-,+	238.87	188.53	427.41	0.94	426.46	248.74	197.42	446.16	2.93	443.23	482.61	474.97
13	79695	79846	152	79770.5	170	YML097C	VPS9	divergent_overlapping	-,+	42.44	41.46	83.9	0.5	83.4	47.38	43.43	90.81	2.49	88.32	94.38	94.65
13	82837	83051	215	82944	445	YML094W	GIM5	directional	+,+	91.8	127.83	219.63	0.71	218.91	93.28	131.78	225.05	2.7	222.36	247.74	238.28
13	86905	86964	60	86934.5	62	YML091C	RPM2	directional	-,-	5.43	25.17	30.6	0.2	30.4	9.38	32.08	41.46	2.18	39.27	34.4	42.09
13	91062	91392	331	91227	366	YML091C	RPM2	divergent	-,+	102.16	78.47	180.64	1.1	179.54	112.53	85.88	198.4	3.08	195.32	203.18	209.31
13	91756	91859	104	91807.5	72	YML088W	UFO1	divergent	-,+	16.29	19.25	35.53	0.34	35.19	41.95	53.8	95.75	2.33	93.42	39.82	100.11
13	92075	92136	62	92105.5	42	YML088W	UFO1	divergent	-,+	11.84	8.88	20.73	0.21	20.52	32.57	45.41	77.98	2.19	75.79	23.23	81.22
13	95440	95702	263	95571	773	YML087C	AIM33	directional	-,-	227.03	154.48	381.51	0.87	380.64	229	162.87	391.87	2.86	389.02	430.75	416.87
13	97531	97693	163	97612	205	YML086C	ALO1	directional	-,-	60.21	40.96	101.18	0.54	100.64	63.17	43.43	106.6	2.52	104.08	113.89	111.53
13	99458	99673	216	99565.5	556	YML085C	TUB1	directional	-,-	119.44	154.97	274.41	0.71	273.69	121.9	155.47	277.37	2.7	274.67	309.73	294.34
13	101184	101793	610	101488.5	2509	YML082W	null	divergent	-,+	595.7	642.59	1238.29	2.02	1236.27	599.65	645.55	1245.2	4	1241.2	1399.05	1330.07
