chr	type	start	stop	orientation	sysname	genename 
9	CDS	89230	89715	-		
9	mRNA	89230	89715	-	YIL138C_mRNA	
9	gene	89948	92788	-	YIL137C	TMA108
9	CDS	89948	92788	-		
9	mRNA	89948	92788	-	YIL137C_mRNA	
9	gene	93619	94800	+	YIL136W	OM45
9	CDS	93619	94800	+		
9	mRNA	93619	94800	+	YIL136W_mRNA	
9	gene	95065	96375	-	YIL135C	VHS2
9	CDS	95065	96375	-		
9	mRNA	95065	96375	-	YIL135C_mRNA	
9	gene	96522	96725	-	YIL134C-A	Dubious_ORF
9	CDS	96522	96725	-		
9	mRNA	96522	96725	-	YIL134C-A_mRNA	
9	snoRNA_gene	97111	97246	+	snR68	SNR68
9	noncoding_exon	97111	97246	+		
9	gene	97395	98330	+	YIL134W	FLX1
9	CDS	97395	98330	+		
9	mRNA	97395	98330	+	YIL134W_mRNA	
9	gene	98527	99416	-	YIL133C	RPL16A
9	CDS	98527	99095	-		
9	CDS	99386	99416	-		
9	intron	99096	99385	-		
9	mRNA	98527	99416	-	YIL133C_mRNA	
9	gene	99860	100501	-	YIL132C	CSM2
9	CDS	99860	100501	-		
9	mRNA	99860	100501	-	YIL132C_mRNA	
9	gene	100781	102235	-	YIL131C	FKH1
9	CDS	100781	102235	-		
9	mRNA	100781	102235	-	YIL131C_mRNA	
9	gene	102782	105676	+	YIL130W	ASG1
9	CDS	102782	105676	+		
9	mRNA	102782	105676	+	YIL130W_mRNA	
9	ARS	105870	106053	.	ARS909	
9	gene	106107	113237	-	YIL129C	TAO3
9	CDS	106107	113237	-		
9	mRNA	106107	113237	-	YIL129C_mRNA	
9	ARS	113237	113806	.	ARS910	
9	gene	113806	116904	+	YIL128W	MET18
9	CDS	113806	116904	+		
9	mRNA	113806	116904	+	YIL128W_mRNA	
9	gene	117024	117644	-	YIL127C	RRT14
9	CDS	117024	117644	-		
9	mRNA	117024	117644	-	YIL127C_mRNA	
9	gene	117992	122071	+	YIL126W	STH1
9	CDS	117992	122071	+		
9	mRNA	117992	122071	+	YIL126W_mRNA	
9	gene	122689	125733	+	YIL125W	KGD1
9	CDS	122689	125733	+		
9	mRNA	122689	125733	+	YIL125W_mRNA	
9	gene	126204	127097	+	YIL124W	AYR1
9	CDS	126204	127097	+		
9	mRNA	126204	127097	+	YIL124W_mRNA	
9	gene	127662	129581	+	YIL123W	SIM1
9	CDS	128151	129581	+		
9	five_prime_UTR_intron	127662	128148	+		
9	mRNA	127662	129581	+	YIL123W_mRNA	
9	gene	130610	131665	+	YIL122W	POG1
9	CDS	130610	131665	+		
9	mRNA	130610	131665	+	YIL122W_mRNA	
9	gene	132244	133872	+	YIL121W	QDR2
9	CDS	132244	133872	+		
9	mRNA	132244	133872	+	YIL121W_mRNA	
9	gene	134417	136108	+	YIL120W	QDR1
9	CDS	134417	136108	+		
9	mRNA	134417	136108	+	YIL120W_mRNA	
9	ARS	136098	136338	.	ARS911	
9	ARS_consensus_sequence	136272	136288	-	ARS911_ARS_consensus_sequence	
9	gene	136654	137877	-	YIL119C	RPI1
9	CDS	136654	137877	-		
9	mRNA	136654	137877	-	YIL119C_mRNA	
9	gene	139752	140447	+	YIL118W	RHO3
9	CDS	139752	140447	+		
9	mRNA	139752	140447	+	YIL118W_mRNA	
9	gene	140613	141569	-	YIL117C	PRM5
9	CDS	140613	141569	-		
9	mRNA	140613	141569	-	YIL117C_mRNA	
9	region	142928	144085	+		
9	gene	142928	144085	+	YIL116W	HIS5
9	CDS	142928	144085	+		
9	mRNA	142928	144085	+	YIL116W_mRNA	
9	gene	144268	144639	+	YIL115W-A	Dubious_ORF
9	CDS	144268	144639	+		
9	mRNA	144268	144639	+	YIL115W-A_mRNA	
9	gene	144327	148709	-	YIL115C	NUP159
9	CDS	144327	148709	-		
9	mRNA	144327	148709	-	YIL115C_mRNA	
9	gene	149143	149988	-	YIL114C	POR2
9	CDS	149143	149988	-		
9	mRNA	149143	149988	-	YIL114C_mRNA	
9	gene	150559	151188	+	YIL113W	SDP1
9	CDS	150559	151188	+		
9	mRNA	150559	151188	+	YIL113W_mRNA	
9	gene	151595	154846	+	YIL112W	HOS4
9	CDS	151595	154846	+		
9	mRNA	151595	154846	+	YIL112W_mRNA	
9	gene	155222	155765	+	YIL111W	COX5B
9	CDS	155222	155222	+		
9	CDS	155311	155765	+		
9	intron	155223	155310	+		
9	mRNA	155222	155765	+	YIL111W_mRNA	
9	gene	156045	157178	+	YIL110W	HPM1
9	CDS	156045	157178	+		
9	mRNA	156045	157178	+	YIL110W_mRNA	
9	gene	157385	160165	-	YIL109C	SEC24
9	CDS	157385	160165	-		
9	mRNA	157385	160165	-	YIL109C_mRNA	
9	gene	160887	162977	+	YIL108W	Dubious_ORF
9	CDS	160887	162977	+		
9	mRNA	160887	162977	+	YIL108W_mRNA	
9	gene	163278	165761	-	YIL107C	PFK26
9	CDS	163278	165761	-		
9	mRNA	163278	165761	-	YIL107C_mRNA	
9	gene	166415	167444	+	YIL106W	MOB1
9	CDS	166415	166434	+		
9	CDS	166520	167444	+		
9	intron	166435	166519	+		
9	mRNA	166415	167444	+	YIL106W_mRNA	
9	gene	167581	169641	-	YIL105C	SLM1
9	CDS	167581	169641	-		
9	mRNA	167581	169641	-	YIL105C_mRNA	
9	gene	167664	167804	+	YIL105W-A	Dubious_ORF
9	CDS	167664	167804	+		
9	mRNA	167664	167804	+	YIL105W-A_mRNA	
9	gene	169982	171505	-	YIL104C	SHQ1
9	CDS	169982	171505	-		
9	mRNA	169982	171505	-	YIL104C_mRNA	
9	gene	171751	173028	+	YIL103W	DPH1
9	CDS	171751	173028	+		
9	mRNA	171751	173028	+	YIL103W_mRNA	
9	gene	173365	173592	-	YIL102C-A	Dubious_ORF
9	CDS	173365	173592	-		
9	mRNA	173365	173592	-	YIL102C-A_mRNA	
9	gene	174582	174887	-	YIL102C	Dubious_ORF
9	CDS	174582	174887	-		
9	mRNA	174582	174887	-	YIL102C_mRNA	
9	tRNA_gene	175031	175103	+	tT%28AGU%29I1	
9	noncoding_exon	175031	175103	+		
9	ARS	175038	175358	.	ARS912	
9	ARS_consensus_sequence	175170	175186	+	ARS912_ARS_consensus_sequence	
9	gene	175307	177250	-	YIL101C	XBP1
9	CDS	175307	177250	-		
9	mRNA	175307	177250	-	YIL101C_mRNA	
9	gene	177343	177681	-	YIL100C-A	Dubious_ORF
9	CDS	177343	177681	-		
9	mRNA	177343	177681	-	YIL100C-A_mRNA	
9	gene	177373	177726	+	YIL100W	Dubious_ORF
9	CDS	177373	177726	+		
9	mRNA	177373	177726	+	YIL100W_mRNA	
9	gene	178004	179653	+	YIL099W	SGA1
9	CDS	178004	179653	+		
9	mRNA	178004	179653	+	YIL099W_mRNA	
9	gene	179772	180239	-	YIL098C	FMC1
9	CDS	179772	180239	-		
9	mRNA	179772	180239	-	YIL098C_mRNA	
9	gene	180427	181977	+	YIL097W	FYV10
9	CDS	180427	181977	+		
9	mRNA	180427	181977	+	YIL097W_mRNA	
9	gene	182117	183127	-	YIL096C	BMT5
9	CDS	182117	183127	-		
9	mRNA	182117	183127	-	YIL096C_mRNA	
9	tRNA_gene	183440	183513	-	tI%28AAU%29I1	
9	noncoding_exon	183440	183513	-		
9	gene	183937	186369	+	YIL095W	PRK1
9	CDS	183937	186369	+		
9	mRNA	183937	186369	+	YIL095W_mRNA	
9	gene	186517	187632	-	YIL094C	LYS12
9	CDS	186517	187632	-		
9	mRNA	186517	187632	-	YIL094C_mRNA	
9	gene	187990	188784	-	YIL093C	RSM25
9	CDS	187990	188784	-		
9	mRNA	187990	188784	-	YIL093C_mRNA	
9	gene	189066	190967	+	YIL092W	Dubious_ORF
9	CDS	189066	190967	+		
9	mRNA	189066	190967	+	YIL092W_mRNA	
9	gene	191030	193195	-	YIL091C	UTP25
9	CDS	191030	193195	-		
9	mRNA	191030	193195	-	YIL091C_mRNA	
9	gene	193595	195070	+	YIL090W	ICE2
9	CDS	193595	195070	+		
9	mRNA	193595	195070	+	YIL090W_mRNA	
9	gene	195599	196216	+	YIL089W	Dubious_ORF
9	CDS	195599	196216	+		
9	mRNA	195599	196216	+	YIL089W_mRNA	
9	long_terminal_repeat	196653	197023	-	YILCtau1	
9	long_terminal_repeat	197140	197488	-	YILCdelta1	
9	tRNA_gene	197592	197663	+	tE%28CUC%29I	
9	noncoding_exon	197592	197663	+		
9	gene	197931	199403	-	YIL088C	AVT7
9	CDS	197931	199403	-		
9	mRNA	197931	199403	-	YIL088C_mRNA	
9	gene	199646	200119	-	YIL087C	AIM19
9	CDS	199646	200119	-		
9	mRNA	199646	200119	-	YIL087C_mRNA	
9	gene	200153	200461	-	YIL086C	Dubious_ORF
9	CDS	200153	200461	-		
9	mRNA	200153	200461	-	YIL086C_mRNA	
9	gene	200490	202043	-	YIL085C	KTR7
9	CDS	200490	202043	-		
9	mRNA	200490	202043	-	YIL085C_mRNA	
9	gene	202276	203259	-	YIL084C	SDS3
9	CDS	202276	203259	-		
9	mRNA	202276	203259	-	YIL084C_mRNA	
9	gene	203556	204653	-	YIL083C	CAB2
9	CDS	203556	204653	-		
9	mRNA	203556	204653	-	YIL083C_mRNA	
9	long_terminal_repeat	205220	205559	+	YILWsigma1	
9	LTR_retrotransposon	205220	210647	+	YILWTy3-1	
9	gene	205635	206507	+	YIL082W	Dubious_ORF
9	CDS	205635	206507	+		
9	mRNA	205635	206507	+	YIL082W_mRNA	
9	transposable_element_gene	205635	210132	+	YIL082W-A	
9	CDS	205635	206485	+		
9	CDS	206487	210132	+		
9	plus_1_translational_frameshift	206486	206486	+		
9	long_terminal_repeat	210308	210647	+	YILWsigma2	
9	tRNA_gene	210665	210738	+	tI%28AAU%29I2	
9	noncoding_exon	210665	210738	+		
9	gene	210923	212005	-	YIL079C	AIR1
9	CDS	210923	212005	-		
9	mRNA	210923	212005	-	YIL079C_mRNA	
9	gene	212499	214703	+	YIL078W	THS1
9	CDS	212499	214703	+		
9	mRNA	212499	214703	+	YIL078W_mRNA	
9	ARS	214624	214754	.	ARS913	ARS901
9	ARS_consensus_sequence	214732	214748	+	ARS913_ARS_consensus_sequence	
9	gene	214991	215953	-	YIL077C	Dubious_ORF
9	CDS	214991	215953	-		
9	mRNA	214991	215953	-	YIL077C_mRNA	
9	gene	216658	217548	+	YIL076W	SEC28
9	CDS	216658	217548	+		
9	mRNA	216658	217548	+	YIL076W_mRNA	
9	gene	217863	220700	-	YIL075C	RPN2
9	CDS	217863	220700	-		
9	mRNA	217863	220700	-	YIL075C_mRNA	
9	gene	221081	222490	-	YIL074C	SER33
9	CDS	221081	222490	-		
9	mRNA	221081	222490	-	YIL074C_mRNA	
9	gene	222937	225954	-	YIL073C	SPO22
9	CDS	222937	225809	-		
9	CDS	225900	225954	-		
9	intron	225810	225899	-		
9	mRNA	222937	225954	-	YIL073C_mRNA	
9	gene	226602	228419	+	YIL072W	HOP1
9	CDS	226602	228419	+		
9	mRNA	226602	228419	+	YIL072W_mRNA	
9	gene	228550	229026	+	YIL071W-A	Dubious_ORF
9	CDS	228550	229026	+		
9	mRNA	228550	229026	+	YIL071W-A_mRNA	
9	gene	228660	229994	-	YIL071C	PCI8
9	CDS	228660	229994	-		
9	mRNA	228660	229994	-	YIL071C_mRNA	
9	gene	230272	231072	-	YIL070C	MAM33
9	CDS	230272	231072	-		
9	mRNA	230272	231072	-	YIL070C_mRNA	
9	gene	231553	232369	-	YIL069C	RPS24B
9	CDS	231553	231957	-		
9	CDS	232367	232369	-		
9	intron	231958	232366	-		
9	mRNA	231553	232369	-	YIL069C_mRNA	
9	gene	233013	233396	+	YIL068W-A	Dubious_ORF
9	CDS	233013	233396	+		
9	mRNA	233013	233396	+	YIL068W-A_mRNA	
9	gene	233057	235474	-	YIL068C	SEC6
9	CDS	233057	235474	-		
9	mRNA	233057	235474	-	YIL068C_mRNA	
9	gene	235724	237760	-	YIL067C	Dubious_ORF
9	CDS	235724	237760	-		
9	mRNA	235724	237760	-	YIL067C_mRNA	
9	gene	237366	237809	+	YIL066W-A	Dubious_ORF
9	CDS	237366	237809	+		
9	mRNA	237366	237809	+	YIL066W-A_mRNA	
9	gene	238099	240708	-	YIL066C	RNR3
9	CDS	238099	240708	-		
9	mRNA	238099	240708	-	YIL066C_mRNA	
9	gene	241308	241775	-	YIL065C	FIS1
9	CDS	241308	241775	-		
9	mRNA	241308	241775	-	YIL065C_mRNA	
9	gene	241943	242716	+	YIL064W	EFM4
9	CDS	241943	242716	+		
9	mRNA	241943	242716	+	YIL064W_mRNA	
9	gene	242761	243744	-	YIL063C	YRB2
9	CDS	242761	243744	-		
9	mRNA	242761	243744	-	YIL063C_mRNA	
9	gene	243998	244462	-	YIL062C	ARC15
9	CDS	243998	244462	-		
9	mRNA	243998	244462	-	YIL062C_mRNA	
9	gene	244657	245559	-	YIL061C	SNP1
9	CDS	244657	245559	-		
9	mRNA	244657	245559	-	YIL061C_mRNA	
9	ARS	245756	245925	.	ARS923	
9	ARS_consensus_sequence	245864	245880	-	ARS923_ARS_consensus_sequence	
9	long_terminal_repeat	246220	246552	+	YILWdelta2	
9	gene	246392	246826	+	YIL060W	Dubious_ORF
9	CDS	246392	246826	+		
9	mRNA	246392	246826	+	YIL060W_mRNA	
9	gene	246550	246915	-	YIL059C	Dubious_ORF
9	CDS	246550	246915	-		
9	mRNA	246550	246915	-	YIL059C_mRNA	
9	gene	246914	247198	+	YIL058W	Dubious_ORF
9	CDS	246914	247198	+		
9	mRNA	246914	247198	+	YIL058W_mRNA	
9	ARS	247705	247760	.	ARS914	
9	ARS_consensus_sequence	247736	247752	-	ARS914_ARS_consensus_sequence	
9	gene	247902	248396	-	YIL057C	RGI2
9	CDS	247902	248396	-		
9	mRNA	247902	248396	-	YIL057C_mRNA	
9	ARS	248396	248850	.	ARS915	
9	tRNA_gene	248850	248931	+	tS%28UGA%29I	SUP17
9	noncoding_exon	248850	248931	+		
9	gene	249991	251913	+	YIL056W	VHR1
9	CDS	249991	251913	+		
9	mRNA	249991	251913	+	YIL056W_mRNA	
9	gene	252042	253925	-	YIL055C	Dubious_ORF
9	CDS	252042	253925	-		
9	mRNA	252042	253925	-	YIL055C_mRNA	
9	gene	254543	254860	+	YIL054W	Dubious_ORF
9	CDS	254543	254860	+		
9	mRNA	254543	254860	+	YIL054W_mRNA	
9	gene	255115	255867	+	YIL053W	GPP1
9	CDS	255115	255867	+		
9	mRNA	255115	255867	+	YIL053W_mRNA	
9	gene	256226	257063	-	YIL052C	RPL34B
9	CDS	256226	256554	-		
9	CDS	257027	257063	-		
9	intron	256555	257026	-		
9	mRNA	256226	257063	-	YIL052C_mRNA	
9	gene	257843	258280	-	YIL051C	MMF1
9	CDS	257843	258280	-		
9	mRNA	257843	258280	-	YIL051C_mRNA	
9	gene	258913	259770	+	YIL050W	PCL7
9	CDS	258913	259770	+		
9	mRNA	258913	259770	+	YIL050W_mRNA	
9	gene	260158	260919	+	YIL049W	DFG10
9	CDS	260158	260919	+		
9	mRNA	260158	260919	+	YIL049W_mRNA	
9	gene	261437	264892	+	YIL048W	NEO1
9	CDS	261437	264892	+		
9	mRNA	261437	264892	+	YIL048W_mRNA	
9	gene	265099	265467	-	YIL047C-A	Dubious_ORF
9	CDS	265099	265467	-		
9	mRNA	265099	265467	-	YIL047C-A_mRNA	
9	gene	265115	267823	-	YIL047C	SYG1
9	CDS	265115	267823	-		
9	mRNA	265115	267823	-	YIL047C_mRNA	
9	gene	268309	268473	+	YIL046W-A	Dubious_ORF
9	CDS	268309	268473	+		
9	mRNA	268309	268473	+	YIL046W-A_mRNA	
9	gene	268651	270573	+	YIL046W	MET30
9	CDS	268651	270573	+		
9	mRNA	268651	270573	+	YIL046W_mRNA	
9	gene	271161	272777	+	YIL045W	PIG2
9	CDS	271161	272777	+		
9	mRNA	271161	272777	+	YIL045W_mRNA	
9	gene	272950	273846	-	YIL044C	AGE2
9	CDS	272950	273846	-		
9	mRNA	272950	273846	-	YIL044C_mRNA	
9	gene	274072	274926	-	YIL043C	CBR1
9	CDS	274072	274926	-		
9	mRNA	274072	274926	-	YIL043C_mRNA	
9	gene	275108	276292	-	YIL042C	PKP1
9	CDS	275108	276292	-		
9	mRNA	275108	276292	-	YIL042C_mRNA	
9	gene	276525	277505	+	YIL041W	GVP36
9	CDS	276525	277505	+		
9	mRNA	276525	277505	+	YIL041W_mRNA	
9	gene	277723	278139	+	YIL040W	APQ12
9	CDS	277723	278139	+		
9	mRNA	277723	278139	+	YIL040W_mRNA	
9	gene	278426	279847	+	YIL039W	TED1
9	CDS	278426	279847	+		
9	mRNA	278426	279847	+	YIL039W_mRNA	
9	gene	280142	282652	-	YIL038C	NOT3
9	CDS	280142	282652	-		
9	mRNA	280142	282652	-	YIL038C_mRNA	
9	gene	283029	284999	-	YIL037C	PRM2
9	CDS	283029	284999	-		
9	mRNA	283029	284999	-	YIL037C_mRNA	
9	gene	285666	287429	+	YIL036W	CST6
9	CDS	285666	287429	+		
9	mRNA	285666	287429	+	YIL036W_mRNA	
9	gene	287790	288908	-	YIL035C	CKA1
9	CDS	287790	288908	-		
9	mRNA	287790	288908	-	YIL035C_mRNA	
9	gene	289226	290089	-	YIL034C	CAP2
9	CDS	289226	290089	-		
9	mRNA	289226	290089	-	YIL034C_mRNA	
9	region	290419	291669	-		
9	gene	290419	291669	-	YIL033C	BCY1
9	CDS	290419	291669	-		
9	mRNA	290419	291669	-	YIL033C_mRNA	
9	gene	291961	292317	-	YIL032C	Dubious_ORF
9	CDS	291961	292317	-		
9	mRNA	291961	292317	-	YIL032C_mRNA	
9	gene	292633	295737	+	YIL031W	ULP2
9	CDS	292633	295737	+		
9	mRNA	292633	295737	+	YIL031W_mRNA	
9	gene	295565	295903	+	YIL030W-A	Dubious_ORF
9	CDS	295565	295903	+		
9	mRNA	295565	295903	+	YIL030W-A_mRNA	
9	gene	296050	300009	-	YIL030C	SSM4
9	CDS	296050	300009	-		
9	mRNA	296050	300009	-	YIL030C_mRNA	
9	gene	299735	300106	+	YIL029W-A	Dubious_ORF
9	CDS	299735	300106	+		
9	mRNA	299735	300106	+	YIL029W-A_mRNA	
9	tRNA_gene	300228	300300	-	tK%28CUU%29I	
9	noncoding_exon	300228	300300	-		
9	long_terminal_repeat	300409	300727	-	YILCdelta3	
9	gene	300829	301257	-	YIL029C	Dubious_ORF
9	CDS	300829	301257	-		
9	mRNA	300829	301257	-	YIL029C_mRNA	
9	gene	302100	302498	+	YIL028W	Dubious_ORF
9	CDS	302100	302498	+		
9	mRNA	302100	302498	+	YIL028W_mRNA	
9	gene	303679	304104	-	YIL027C	EMC5
9	CDS	303679	304104	-		
9	mRNA	303679	304104	-	YIL027C_mRNA	
9	gene	304477	307929	-	YIL026C	IRR1
9	CDS	304477	307929	-		
9	mRNA	304477	307929	-	YIL026C_mRNA	
9	gene	308201	308575	-	YIL025C	Dubious_ORF
9	CDS	308201	308575	-		
9	mRNA	308201	308575	-	YIL025C_mRNA	
9	gene	308602	309171	-	YIL024C	Dubious_ORF
9	CDS	308602	309171	-		
9	mRNA	308602	309171	-	YIL024C_mRNA	
9	gene	309386	310426	-	YIL023C	YKE4
9	CDS	309386	310426	-		
9	mRNA	309386	310426	-	YIL023C_mRNA	
9	gene	311165	312460	+	YIL022W	TIM44
9	CDS	311165	312460	+		
9	mRNA	311165	312460	+	YIL022W_mRNA	
9	gene	312905	313861	+	YIL021W	RPB3
9	CDS	312905	313861	+		
9	mRNA	312905	313861	+	YIL021W_mRNA	
9	gene	313199	313468	-	YIL021C-A	Dubious_ORF
9	CDS	313199	313468	-		
9	mRNA	313199	313468	-	YIL021C-A_mRNA	
9	gene	313713	314051	-	YIL020C-A	Dubious_ORF
9	CDS	313713	314051	-		
9	mRNA	313713	314051	-	YIL020C-A_mRNA	
9	ARS	313861	314035	.	ARS918	
9	gene	314035	314820	-	YIL020C	HIS6
9	CDS	314035	314820	-		
9	mRNA	314035	314820	-	YIL020C_mRNA	
9	gene	315093	316133	+	YIL019W	FAF1
9	CDS	315093	316133	+		
9	mRNA	315093	316133	+	YIL019W_mRNA	
9	gene	316768	317932	+	YIL018W	RPL2B
9	CDS	316768	316771	+		
9	CDS	317172	317932	+		
9	intron	316772	317171	+		
9	mRNA	316768	317932	+	YIL018W_mRNA	
9	gene	318200	320965	-	YIL017C	VID28
9	CDS	318200	320965	-		
9	mRNA	318200	320965	-	YIL017C_mRNA	
9	gene	321454	321933	+	YIL016W	SNL1
9	CDS	321454	321933	+		
9	mRNA	321454	321933	+	YIL016W_mRNA	
9	gene	322342	324105	+	YIL015W	BAR1
9	CDS	322342	324105	+		
9	mRNA	322342	324105	+	YIL015W_mRNA	
9	tRNA_gene	324303	324374	-	tD%28GUC%29I1	
9	noncoding_exon	324303	324374	-		
9	long_terminal_repeat	324391	324734	+	YILWsigma3	
9	long_terminal_repeat	324831	325164	+	YILWdelta4	
9	gene	325212	325526	-	YIL014C-A	Dubious_ORF
9	CDS	325212	325526	-		
9	mRNA	325212	325526	-	YIL014C-A_mRNA	
9	tRNA_gene	325748	325820	+	tT%28AGU%29I2	
9	noncoding_exon	325748	325820	+		
9	gene	326103	327995	+	YIL014W	MNT3
9	CDS	326103	327995	+		
9	mRNA	326103	327995	+	YIL014W_mRNA	
9	gene	328207	332442	-	YIL013C	PDR11
9	CDS	328207	332442	-		
9	mRNA	328207	332442	-	YIL013C_mRNA	
9	gene	333011	333352	+	YIL012W	Dubious_ORF
9	CDS	333011	333352	+		
9	mRNA	333011	333352	+	YIL012W_mRNA	
9	gene	333727	334536	+	YIL011W	TIR3
9	CDS	333727	334536	+		
9	mRNA	333727	334536	+	YIL011W_mRNA	
9	gene	334882	335529	+	YIL010W	DOT5
9	CDS	334882	335529	+		
9	mRNA	334882	335529	+	YIL010W_mRNA	
9	gene	335666	336212	-	YIL009C-A	EST3
9	CDS	335666	335935	-		
9	CDS	335937	336212	-		
9	mRNA	335666	336212	-	YIL009C-A_mRNA	
9	plus_1_translational_frameshift	335936	335936	-		
9	tRNA_gene	336349	336420	-	tD%28GUC%29I2	
9	noncoding_exon	336349	336420	-		
9	long_terminal_repeat	336708	336897	-	YILCdelta5	
9	gene	339344	341428	+	YIL009W	FAA3
9	CDS	339344	341428	+		
9	mRNA	339344	341428	+	YIL009W_mRNA	
9	ARS	341976	342045	.	ARS919	
9	gene	342536	342835	+	YIL008W	URM1
9	CDS	342536	342835	+		
9	mRNA	342536	342835	+	YIL008W_mRNA	
9	gene	342994	343656	-	YIL007C	NAS2
9	CDS	342994	343656	-		
9	mRNA	342994	343656	-	YIL007C_mRNA	
9	gene	344062	345183	+	YIL006W	YIA6
9	CDS	344062	345183	+		
9	mRNA	344062	345183	+	YIL006W_mRNA	
9	gene	345692	347797	+	YIL005W	EPS1
9	CDS	345692	347797	+		
9	mRNA	345692	347797	+	YIL005W_mRNA	
9	gene	347946	348505	-	YIL004C	BET1
9	CDS	347946	348363	-		
9	CDS	348495	348505	-		
9	intron	348364	348494	-		
9	mRNA	347946	348505	-	YIL004C_mRNA	
9	gene	349122	350003	+	YIL003W	CFD1
9	CDS	349122	350003	+		
9	mRNA	349122	350003	+	YIL003W_mRNA	
9	gene	350301	350510	+	YIL002W-A	Dubious_ORF
9	CDS	350301	350510	+		
9	mRNA	350301	350510	+	YIL002W-A_mRNA	
9	gene	350591	353431	-	YIL002C	INP51
9	CDS	350591	353431	-		
9	mRNA	350591	353431	-	YIL002C_mRNA	
9	gene	353940	355481	+	YIL001W	Dubious_ORF
9	CDS	353940	355481	+		
9	mRNA	353940	355481	+	YIL001W_mRNA	
9	centromere	355629	355745	+	CEN9	CEN9
9	centromere_DNA_Element_I	355629	355638	+		
9	centromere_DNA_Element_II	355639	355720	+		
9	centromere_DNA_Element_III	355721	355745	+		
9	gene	356143	356895	-	YIR001C	SGN1
9	CDS	356143	356895	-		
9	mRNA	356143	356895	-	YIR001C_mRNA	
9	ARS	357160	357396	.	ARS920	
9	ARS_consensus_sequence	357222	357238	+	ARS920_ARS_consensus_sequence	
9	gene	357415	360396	-	YIR002C	MPH1
9	CDS	357415	360396	-		
9	mRNA	357415	360396	-	YIR002C_mRNA	
9	gene	360885	362924	+	YIR003W	AIM21
9	CDS	360885	362924	+		
9	mRNA	360885	362924	+	YIR003W_mRNA	
9	ARS	362924	363221	.	ARS921	
9	gene	363221	364519	+	YIR004W	DJP1
9	CDS	363221	364519	+		
9	mRNA	363221	364519	+	YIR004W_mRNA	
9	gene	364889	365335	+	YIR005W	IST3
9	CDS	364889	365335	+		
9	mRNA	364889	365335	+	YIR005W_mRNA	
9	gene	365466	369908	-	YIR006C	PAN1
9	CDS	365466	369908	-		
9	mRNA	365466	369908	-	YIR006C_mRNA	
9	tRNA_gene	370417	370488	+	tE%28UUC%29I	
9	noncoding_exon	370417	370488	+		
9	gene	370704	372998	+	YIR007W	EGH1
9	CDS	370704	372998	+		
9	mRNA	370704	372998	+	YIR007W_mRNA	
9	gene	373077	374306	-	YIR008C	PRI1
9	CDS	373077	374306	-		
9	mRNA	373077	374306	-	YIR008C_mRNA	
9	gene	374525	374860	+	YIR009W	MSL1
9	CDS	374525	374860	+		
9	mRNA	374525	374860	+	YIR009W_mRNA	
9	gene	375431	377161	+	YIR010W	DSN1
9	CDS	375431	377161	+		
9	mRNA	375431	377161	+	YIR010W_mRNA	
9	gene	377287	378246	-	YIR011C	STS1
9	CDS	377287	378246	-		
9	mRNA	377287	378246	-	YIR011C_mRNA	
9	gene	378486	379781	+	YIR012W	SQT1
9	CDS	378486	379781	+		
9	mRNA	378486	379781	+	YIR012W_mRNA	
9	gene	380019	380384	-	YIR013C	GAT4
9	CDS	380019	380384	-		
9	mRNA	380019	380384	-	YIR013C_mRNA	
9	gene	381086	381814	+	YIR014W	Dubious_ORF
9	CDS	381086	381814	+		
9	mRNA	381086	381814	+	YIR014W_mRNA	
9	gene	381948	382382	+	YIR015W	RPR2
9	CDS	381948	382382	+		
9	mRNA	381948	382382	+	YIR015W_mRNA	
9	gene	382628	383425	+	YIR016W	Dubious_ORF
9	CDS	382628	383425	+		
9	mRNA	382628	383425	+	YIR016W_mRNA	
9	gene	383556	384119	-	YIR017C	MET28
9	CDS	383556	384119	-		
9	mRNA	383556	384119	-	YIR017C_mRNA	
9	gene	383566	384165	+	YIR017W-A	Dubious_ORF
9	CDS	383566	384165	+		
9	mRNA	383566	384165	+	YIR017W-A_mRNA	
9	gene	384609	385346	+	YIR018W	YAP5
9	CDS	384609	385346	+		
9	mRNA	384609	385346	+	YIR018W_mRNA	
9	gene	385564	385701	-	YIR018C-A	Dubious_ORF
9	CDS	385564	385701	-		
9	mRNA	385564	385701	-	YIR018C-A_mRNA	
9	gene	389572	393675	-	YIR019C	FLO11
9	CDS	389572	393675	-		
9	mRNA	389572	393675	-	YIR019C_mRNA	
9	ncRNA_gene	393884	397082	-	ICR1	ICR1
9	noncoding_exon	393884	397082	-		
9	gene	394255	394557	-	YIR020C	Dubious_ORF
9	CDS	394255	394557	-		
9	mRNA	394255	394557	-	YIR020C_mRNA	
9	gene	394917	395159	+	YIR020W-A	Dubious_ORF
9	CDS	394917	395159	+		
9	mRNA	394917	395159	+	YIR020W-A_mRNA	
9	ncRNA_gene	395999	396939	+	PWR1	PWR1
9	noncoding_exon	395999	396939	+		
9	gene	397215	397949	-	YIR020C-B	Dubious_ORF
9	CDS	397215	397949	-		
9	mRNA	397215	397949	-	YIR020C-B_mRNA	
9	gene	397294	398385	+	YIR021W	MRS1
9	CDS	397294	398385	+		
9	mRNA	397294	398385	+	YIR021W_mRNA	
9	gene	398514	398726	+	YIR021W-A	Dubious_ORF
9	CDS	398514	398726	+		
9	mRNA	398514	398726	+	YIR021W-A_mRNA	
