CHROM	HS_START	HS_END	LENGTH	HITS	FEATURE_NAME	NAME	midpoint	Type	Direction	IGR	IGR.Start	IGR.End
11	418130	418193	64	37	YKL013C	ARC19	418161.5	divergent	-,+	YKL013C_YKL012W	417666	417952
11	426094	426152	59	45	YKL009W	MRT4	426123	divergent	-,+	YKL010C_YKL009W	425518	425884
11	428910	429200	291	699	YKL007W	CAP1	429055	divergent	-,+	YKL008C_YKL007W	428194	428944
11	435019	435187	169	362	YKL005C	BYE1	435103	divergent	-,+	YKL005C_YKL004W	434520	435222
11	442814	442966	153	108	YKR001C	VPS1	442890	divergent	-,+	YKR001C_YKR002W	442365	442874
11	445031	445219	189	181	YKR002W	PAP1	445125	directional	+,+	YKR002W_YKR003W	444581	445023
11	446597	446666	70	60	YKR003W	OSH6	446631.5	NA	NA	NA	NA	NA
11	451246	451416	171	179	YKR007W	MEH1	451331	divergent	-,+	YKR006C_YKR007W	450860	451076
11	452005	452085	81	62	YKR007W	MEH1	452045	directional	+,+	YKR007W_YKR008W	451631	451843
11	457204	457429	226	643	YKR009C	FOX2	457316.5	directional	-,-	YKR009C_YKR010C	456697	458566
11	461468	461520	53	38	YKR011C	null	461494	directional	-,-	YKR010C_YKR011C	460882	461277
11	462828	463690	863	977	ARS1115	null	463259	divergent	-,+	YKR011C_YKR013W	462339	463601
11	468812	468991	180	183	YKR015C	null	468901.5	divergent	-,+	YKR015C_YKR016W	468310	469359
11	469406	469638	233	446	YKR016W	FCJ1	469522	divergent	-,+	YKR015C_YKR016W	468310	469359
11	473552	473635	84	69	YKR018C	null	473593.5	directional	-,-	YKR017C_YKR018C	472992	473365
11	475972	476137	166	231	YKR018C	null	476054.5	directional	-,-	YKR018C_YKR019C	475543	475858
11	477767	478399	633	1564	YKR020W	VPS51	478083	divergent	-,+	YKR019C_YKR020W	477706	477980
11	478902	479147	246	299	YKR020W	VPS51	479024.5	directional	+,+	YKR020W_YKR021W	478475	478876
11	483215	483367	153	125	YKR023W	null	483291	divergent	-,+	YKR022C_YKR023W	482782	483061
11	487475	487750	276	377	YKR025W	RPC37	487612.5	divergent	-,+	YKR024C_YKR025W	487015	487412
11	489812	489935	124	140	YKR026C	GCN3	489873.5	divergent	-,+	YKR026C_YKR027W	489298	491006
11	491034	491238	205	495	tR(ACG)K	null	491136	divergent	-,+	YKR026C_YKR027W	489298	491006
11	493664	493854	191	172	YKR027W	BCH2	493759	directional	+,+	YKR027W_YKR028W	493304	493899
11	499867	500177	311	836	YKR029C	SET3	500022	divergent	-,+	YKR029C_YKR030W	499475	499923
11	506486	506823	338	827	YKR034W	DAL80	506654.5	divergent	-,+	YKR031C_YKR034W	506037	506539
11	507705	507896	192	195	YKR034W	DAL80	507800.5	directional	+,+	YKR034W_YKR035W-A	507349	507580
11	513191	513297	107	119	YKR038C	KAE1	513244	divergent	-,+	YKR038C_YKR039W	512801	514704
11	514075	514820	746	1717	YKRCdelta11	null	514447.5	divergent	-,+	YKR038C_YKR039W	512801	514704
11	517237	517399	163	135	ARS1116	null	517318	directional	+,+	YKR039W_YKR041W	516513	517839
11	518675	519362	688	1292	YKR041W	null	519018.5	directional	+,+	YKR041W_YKR042W	518592	519168
11	521748	521936	189	373	YKR043C	null	521842	divergent	-,+	YKR043C_YKR044W	521354	521656
11	522392	522533	142	151	YKR044W	UIP5	522462.5	NA	NA	NA	NA	NA
11	523929	524184	256	1394	YKR045C	null	524056.5	directional	-,-	YKR045C_YKR046C	523611	523864
11	525041	525341	301	2106	YKR046C	PET10	525191	directional	-,-	YKR046C_YKR048C	524716	525028
11	526613	526892	280	2285	YKR049C	FMP46	526752.5	directional	-,-	YKR048C_YKR049C	526282	526471
11	527139	527822	684	1753	YKR050W	TRK2	527480.5	divergent	-,+	YKR049C_YKR050W	526873	527456
11	530640	530794	155	139	YKR051W	null	530717	directional	+,+	YKR050W_YKR051W	530126	530587
11	533580	534082	503	1105	YKR053C	YSR3	533831	directional	-,-	YKR052C_YKR053C	533106	533708
11	535354	535652	299	212	YKR054C	DYN1	535503	directional	-,-	YKR053C_YKR054C	534923	535288
11	551498	551580	83	39	YKR057W	RPS21A	551539	directional	+,+	YKR056W_YKR057W	551009	551298
11	556333	556391	59	50	YKR060W	UTP30	556362	directional	+,+	YKR059W_YKR060W	555816	556159
11	557395	557561	167	192	YKR060W	UTP30	557478	directional	+,+	YKR060W_YKR061W	556984	557318
11	559365	559610	246	1083	snR42	SNR42	559487.5	directional	+,+	YKR061W_YKR062W	558596	559307
11	562316	562482	167	287	YKR063C	LAS1	562399	divergent	-,+	YKR063C_YKR064W	561939	562188
11	565946	566098	153	203	YKR066C	CCP1	566022	directional	-,-	YKR065C_YKR066C	565534	565754
11	567193	567833	641	2227	YKR066C	CCP1	567513	divergent	-,+	YKR066C_YKR067W	566840	567559
11	570965	571451	487	584	YKR068C	BET3	571208	divergent	-,+	YKR068C_YKR069W	570551	571253
11	573396	573541	146	130	YKR069W	MET1	573468.5	directional	+,+	YKR069W_YKR070W	573035	573215
11	576006	576280	275	1435	YKR071C	DRE2	576143	directional	-,-	YKR071C_YKR072C	575622	576076
11	578225	579156	932	1429	YKR074W	AIM29	578690.5	divergent	-,+	YKR072C_YKR074W	577765	578850
11	580893	581488	596	1008	YKR075C	null	581190.5	divergent	-,+	YKR075C_YKR076W	580392	581924
11	581700	581986	287	705	ARS1118	null	581843	divergent	-,+	YKR075C_YKR076W	580392	581924
11	583375	583530	156	145	YKR076W	ECM4	583452.5	directional	+,+	YKR076W_YKR077W	583037	583294
11	584770	584916	147	127	YKR077W	MSA2	584843	directional	+,+	YKR077W_YKR078W	584386	584593
11	589689	590228	540	588	YKR080W	MTD1	589958.5	divergent	-,+	YKR079C_YKR080W	588947	590036
11	592575	592763	189	199	YKR081C	RPF2	592669	divergent	-,+	YKR081C_YKR082W	592182	592466
11	596929	596993	65	48	YKR084C	HBS1	596961	directional	-,-	YKR083C_YKR084C	596464	596696
11	598928	599112	185	304	YKR085C	MRPL20	599020	directional	-,-	YKR084C_YKR085C	598532	598735
11	599701	599815	115	94	YKR085C	MRPL20	599758	divergent	-,+	YKR085C_YKR086W	599323	599498
11	604291	604343	53	35	YKR087C	OMA1	604317	directional	-,-	YKR087C_YKR088C	603874	604046
11	605510	605567	58	56	YKR089C	TGL4	605538.5	directional	-,-	YKR088C_YKR089C	605060	605274
11	608444	608766	323	671	YKR089C	TGL4	608605	divergent	-,+	YKR089C_YKR090W	608007	608587
11	611236	611457	222	293	YKR091W	SRL3	611346.5	directional	+,+	YKR090W_YKR091W	610708	611166
11	612766	612846	81	59	YKR092C	SRP40	612806	NA	NA	NA	NA	NA
11	614045	614142	98	73	YKR092C	SRP40	614093.5	divergent	-,+	YKR092C_YKR093W	613527	615371
11	614844	615252	408	241	YKR093W	PTR2	615048	divergent	-,+	YKR092C_YKR093W	613527	615371
11	618860	619105	246	268	YKR094C	RPL40B	618982.5	divergent	-,+	YKR094C_YKR095W	618392	619446
11	625706	625796	91	67	YKR095W-A	PCC1	625751	directional	+,+	YKR095W_YKR095W-A	625074	625505
11	626343	626556	214	216	YKR095W-A	PCC1	626449.5	directional	+,+	YKR095W-A_YKR096W	625847	626434
11	630178	630868	687	2380	YKR096W	null	630523	directional	+,+	YKR096W_YKR097W	630022	630789
11	635318	635546	229	399	YKR098C	UBP11	635432	divergent	-,+	YKR098C_YKR099W	634817	635488
11	640373	640498	126	94	YKR101W	SIR1	640435.5	divergent	-,+	YKR100C_YKR101W	639606	640105
11	645333	645781	449	264	YKR102W	FLO10	645557	directional	+,+	YKR101W_YKR102W	642142	645993
11	658377	658478	102	69	YKR105C	VBA5	658427.5	convergent	+,-	YKR104W_YKR105C	657394	658353
12	21881	22006	126	98	YLL060C	GTT2	21943.5	divergent	-,+	YLL060C_YLL058W	21839	23568
12	22684	22952	269	557	YLL058W	null	22818	divergent	-,+	YLL060C_YLL058W	21839	23568
12	23191	23435	245	539	YLL058W	null	23313	divergent	-,+	YLL060C_YLL058W	21839	23568
12	29377	29863	487	592	YLL055W	YCT1	29620	divergent	-,+	YLL056C_YLL055W	28305	30108
12	35297	35418	122	111	YLL053C	null	35357.5	directional_overlapping	-,-	YLL054C_YLL053C	35203	35501
12	36603	37197	595	897	YLL051C	FRE6	36900	directional_overlapping	-,-	YLL052C_YLL051C	36360	37331
12	39544	39750	207	307	YLL050C	COF1	39647	directional	-,-	YLL051C_YLL050C	39470	39802
12	40437	40605	169	267	YLL050C	COF1	40521	divergent	-,+	YLL050C_YLL049W	40413	40664
12	46487	46659	173	165	YLL046C	RNP1	46573	directional	-,-	YLL048C_YLL046C	46264	46712
12	47639	47778	140	135	YLL045C	RPL8B	47708.5	directional	-,-	YLL046C_YLL045C	47462	47857
12	48715	49335	621	385	YLL045C	RPL8B	49025	divergent	-,+	YLL045C_YLL043W	48628	49936
12	49640	49774	135	197	YLL043W	FPS1	49707	divergent	-,+	YLL045C_YLL043W	48628	49936
12	53985	54224	240	345	YLL040C	VPS13	54104.5	directional	-,-	YLL041C_YLL040C	53930	54209
12	63832	63964	133	166	YLL039C	UBI4	63898	directional	-,-	YLL040C_YLL039C	63644	64060
12	65360	65787	428	732	YLL038C	ENT4	65573.5	directional	-,-	YLL039C_YLL038C	65206	65773
12	66556	66701	146	131	YLL038C	ENT4	66628.5	directional	-,-	YLL038C_YLL036C	66517	66743
12	73221	73407	187	273	YLL033W	IRC19	73314	divergent	-,+	YLL034C_YLL033W	73145	73407
12	81089	81333	245	707	YLL029W	FRA1	81211	divergent	-,+	YLL031C_YLL029W	80204	81459
12	84186	84408	223	94	YLL028W	TPO1	84297	directional	+,+	YLL029W_YLL028W	83709	84802
12	86035	86114	80	104	YLL028W	TPO1	86074.5	NA	NA	NA	NA	NA
12	86521	87239	719	5402	YLL028W	TPO1	86880	directional	+,+	YLL028W_YLL027W	86563	87401
12	88283	88400	118	93	YLL027W	ISA1	88341.5	directional	+,+	YLL027W_YLL026W	88154	88621
12	92464	92826	363	163	YLLCdelta1	null	92645	directional	+,+	YLL026W_YLL025W	91348	94745
12	94035	94274	240	260	YLL025W	PAU17	94154.5	directional	+,+	YLL026W_YLL025W	91348	94745
12	97630	97874	245	986	YLL023C	null	97752	directional	-,-	YLL024C_YLL023C	97484	97995
12	98904	99064	161	146	YLL022C	HIF1	98984	directional	-,-	YLL023C_YLL022C	98835	99042
12	100217	100788	572	621	YLL022C	HIF1	100502.5	divergent	-,+	YLL022C_YLL021W	100200	100945
12	108281	108704	424	626	YLL018C-A	COX19	108492.5	directional	-,-	YLL019C_YLL018C-A	107898	108674
12	109034	109204	171	181	YLL018C-A	COX19	109119	directional	-,-	YLL018C-A_YLL018C	108971	109900
12	111610	112190	581	1631	YLL018C	DPS1	111900	divergent	-,+	YLL018C_YLL017W	111574	112232
12	114308	114538	231	485	YLL016W	SDC25	114423	NA	NA	NA	NA	NA
12	116125	116368	244	317	YLL015W	BPT1	116246.5	directional	+,+	YLL016W_YLL015W	115992	116430
12	124328	124438	111	127	YLL013C	PUF3	124383	NA	NA	NA	NA	NA
12	124931	125458	528	2057	YLL012W	YEH1	125194.5	divergent	-,+	YLL013C_YLL012W	124713	125532
12	125733	125865	133	116	YLL012W	YEH1	125799	NA	NA	NA	NA	NA
12	130860	131061	202	336	YLL009C	COX17	130960.5	directional	-,-	YLL010C_YLL009C	130612	131203
12	131484	131652	169	140	YLL009C	COX17	131568	divergent	-,+	YLL009C_YLL008W	131413	131727
12	139742	139826	85	55	YLL005C	SPO75	139784	NA	NA	NA	NA	NA
12	140867	141063	197	399	YLL004W	ORC3	140965	divergent	-,+	YLL005C_YLL004W	140545	141071
12	142997	143119	123	97	YLL004W	ORC3	143058	directional	+,+	YLL004W_YLL003W	142922	143199
12	146067	146208	142	110	YLL003W	SFI1	146137.5	directional	+,+	YLL003W_YLL002W	146040	146289
12	147599	147781	183	276	YLL002W	RTT109	147690	directional	+,+	YLL002W_YLL001W	147600	147888
12	154101	154170	70	58	YLR001C	null	154135.5	directional	-,-	YLR001C_YLR002C	153976	154341
12	156427	156552	126	101	YLR002C	NOC3	156489.5	directional	-,-	YLR002C_YLR003C	156333	156853
12	157858	157937	80	60	YLR004C	THI73	157897.5	directional	-,-	YLR003C_YLR004C	157729	157932
12	159639	159987	349	934	YLR005W	SSL1	159813	divergent	-,+	YLR004C_YLR005W	159504	160047
12	163380	163530	151	83	YLR006C	SSK1	163455	NA	NA	NA	NA	NA
12	164107	164351	245	377	YLR007W	NSE1	164229	divergent	-,+	YLR006C_YLR007W	163892	164390
12	168769	168943	175	215	YLR011W	LOT6	168856	divergent	-,+	YLR010C_YLR011W	167801	169101
12	171931	171985	55	60	YLR013W	GAT3	171958	convergent	+,-	YLR013W_YLR014C	171763	172266
12	175042	175157	116	112	YLR014C	PPR1	175099.5	divergent	-,+	YLR014C_YLR015W	174981	175225
12	177455	177620	166	195	YLR017W	MEU1	177537.5	divergent	-,+	YLR016C_YLR017W	177415	177606
12	179699	180039	341	489	YLR018C	POM34	179869	divergent	-,+	YLR018C_YLR019W	179605	180286
12	182025	182276	252	712	YLR020C	YEH2	182150.5	NA	NA	NA	NA	NA
12	183486	183547	62	51	YLR021W	IRC25	183516.5	divergent	-,+	YLR020C_YLR021W	183404	183621
12	184987	185084	98	95	YLR022C	SDO1	185035.5	directional	-,-	YLR022C_YLR023C	184925	185496
12	187375	187670	298	160	YLR024C	UBR2	187522.5	directional	-,-	YLR023C_YLR024C	187128	187663
12	193539	193618	80	45	YLR024C	UBR2	193578.5	divergent	-,+	YLR024C_YLR025W	193282	194452
12	194202	194334	133	105	YLR025W	SNF7	194268	divergent	-,+	YLR024C_YLR025W	193282	194452
12	196590	196749	160	241	YLR027C	AAT2	196669.5	directional	-,-	YLR026C_YLR027C	196473	196829
12	198155	198374	220	228	YLR027C	AAT2	198264.5	directional	-,-	YLR027C_YLR028C	198086	199540
12	204789	204895	107	71	YLR031W	null	204842	directional	+,+	YLR031W_YLR032W	204786	204991
12	208599	208673	75	47	YLR033W	RSC58	208636	directional	+,+	YLR032W_YLR033W	208501	208761
12	212144	212473	330	789	YLR035C	MLH2	212308.5	directional	-,-	YLR034C_YLR035C	211934	212369
12	214976	215079	104	82	YLRCdelta2	null	215027.5	directional	-,-	YLR035C_YLR035C-A	214457	215440
12	222178	222326	149	126	YLR036C	null	222252	directional	-,-	YLR036C_YLR037C	222133	222685
12	224626	224819	194	205	YLR038C	COX12	224722.5	directional	-,-	YLR037C_YLR038C	223060	224921
12	225233	225480	248	552	YLR039C	RIC1	225356.5	directional	-,-	YLR038C_YLR039C	225173	225426
12	228560	228680	121	99	YLR039C	RIC1	228620	directional	-,-	YLR039C_YLR040C	228597	228908
12	229762	229908	147	82	YLR042C	null	229835	directional	-,-	YLR040C_YLR042C	229583	229966
12	230609	230803	195	500	YLR042C	null	230706	directional	-,-	YLR042C_YLR043C	230452	231702
12	231189	231378	190	240	ARS1211	null	231283.5	directional	-,-	YLR042C_YLR043C	230452	231702
12	232087	232233	147	131	YLR043C	TRX1	232160	directional	-,-	YLR043C_YLR044C	232014	232390
12	234332	234899	568	685	YLR045C	STU2	234615.5	directional	-,-	YLR044C_YLR045C	234082	235037
12	237825	237928	104	77	YLR046C	null	237876.5	directional	-,-	YLR045C_YLR046C	237704	238001
12	239107	239216	110	90	YLR047C	FRE8	239161.5	directional	-,-	YLR046C_YLR047C	238814	239347
12	245390	245552	163	266	YLR050C	null	245471	directional	-,-	YLR049C_YLR050C	245173	245587
12	246097	246376	280	1136	YLR051C	FCF2	246236.5	directional	-,-	YLR050C_YLR051C	246073	246324
12	246986	247180	195	342	YLR051C	FCF2	247083	divergent	-,+	YLR051C_YLR052W	246978	247201
12	248382	248803	422	336	YLR054C	OSW2	248592.5	directional	-,-	YLR053C_YLR054C	248427	248717
12	251124	251277	154	217	YLR055C	SPT8	251200.5	directional	-,-	YLR054C_YLR055C	250979	251272
12	253093	253701	609	3296	YLR055C	SPT8	253397	divergent	-,+	YLR055C_YLR056W	253081	253861
12	255068	255193	126	94	YLR056W	ERG3	255130.5	directional	+,+	YLR056W_YLR057W	254959	255306
12	259569	260034	466	790	YLR059C	REX2	259801.5	NA	NA	NA	NA	NA
12	260538	260946	409	738	YLR059C	REX2	260742	divergent	-,+	YLR059C_YLR060W	260548	260979
12	262957	263121	165	166	YLR061W	RPL22A	263039	directional	+,+	YLR060W_YLR061W	262767	263194
12	264115	264163	49	59	YLR063W	null	264139	directional	+,+	YLR061W_YLR063W	263949	264157
12	265218	265430	213	498	YLR063W	null	265324	directional	+,+	YLR063W_YLR064W	265255	265456
12	266939	267116	178	331	YLR065C	null	267027.5	divergent	-,+	YLR065C_YLR066W	266919	267169
12	270822	270992	171	260	YLR068W	FYV7	270907	divergent	-,+	YLR067C_YLR068W	270711	271008
12	273936	274132	197	356	YLR070C	XYL2	274034	directional	-,-	YLR069C_YLR070C	273916	274141
12	275268	275392	125	81	YLR071C	RGR1	275330	directional	-,-	YLR070C_YLR071C	275212	275378
12	278628	278886	259	825	YLR072W	null	278757	divergent	-,+	YLR071C_YLR072W	278627	278862
12	281032	281171	140	139	YLR073C	RFU1	281101.5	NA	NA	NA	NA	NA
12	281743	281973	231	685	YLR074C	BUD20	281858	directional	-,-	YLR073C_YLR074C	281622	281956
12	282499	282855	357	1292	YLR074C	BUD20	282677	divergent	-,+	YLR074C_YLR075W	282457	282927
12	283660	283811	152	171	YLR077W	FMP25	283735.5	directional	+,+	YLR075W_YLR077W	283593	283872
12	286592	286748	157	197	YLR078C	BOS1	286670	divergent	-,+	YLR078C_YLR079W	286560	286820
12	289609	290010	402	493	ARS1212	null	289809.5	directional	+,+	YLR080W_YLR081W	289251	290212
12	293739	293769	31	28	YLR082C	SRL2	293754	directional	-,-	YLR082C_YLR083C	293573	294091
12	296278	296417	140	106	YLR084C	RAX2	296347.5	directional	-,-	YLR083C_YLR084C	296095	296589
12	300376	300623	248	512	YLR085C	ARP6	300499.5	directional	-,-	YLR084C_YLR085C	300252	300673
12	302002	302171	170	349	YLR085C	ARP6	302086.5	divergent	-,+	YLR085C_YLR086W	301990	302243
12	302937	302994	58	45	YLR086W	SMC4	302965.5	NA	NA	NA	NA	NA
12	319648	319822	175	147	YLR089C	ALT1	319735	NA	NA	NA	NA	NA
12	320171	320617	447	760	YLR090W	XDJ1	320394	divergent	-,+	YLR089C_YLR090W	320016	320701
12	322133	322225	93	173	YLR090W	XDJ1	322179	directional	+,+	YLR090W_YLR091W	322081	322297
12	322875	323388	514	1386	YLR091W	GEP5	323131.5	NA	NA	NA	NA	NA
12	327529	327676	148	327	YLR094C	GIS3	327602.5	directional	-,-	YLR093C_YLR094C	327416	327730
12	329375	329553	179	258	YLR095C	IOC2	329464	directional	-,-	YLR094C_YLR095C	329239	329677
12	332187	332368	182	185	YLR095C	IOC2	332277.5	divergent	-,+	YLR095C_YLR096W	332116	332590
12	339536	339653	118	119	YLR098C	CHA4	339594.5	directional	-,-	YLR098C_YLR099C	339474	339744
12	340994	341823	830	5798	YLR100W	ERG27	341408.5	NA	NA	NA	NA	NA
12	343865	343924	60	49	YLR103C	CDC45	343894.5	directional	-,-	YLR102C_YLR103C	343768	343989
12	346030	346524	495	383	YLR104W	null	346277	divergent	-,+	YLR103C_YLR104W	345942	346585
12	363992	364043	52	40	YLR107W	REX3	364017.5	divergent	-,+	YLR106C_YLR107W	363739	364116
12	368269	368600	332	733	YLR108C	null	368434.5	divergent	-,+	YLR108C_YLR109W	368125	368781
12	369478	369568	91	101	YLR110C	CCW12	369523	convergent	+,-	YLR109W_YLR110C	369312	369697
12	370293	371369	1077	1306	YLR110C	CCW12	370831	divergent	-,+	YLR110C_YLR113W	370099	371620
12	377459	377550	92	82	YLR114C	AVL9	377504.5	divergent	-,+	YLR114C_YLR115W	377239	377985
12	384577	384732	156	214	YLR118C	null	384654.5	directional	-,-	YLR117C_YLR118C	384535	384725
12	387619	387780	162	140	YLR120C	YPS1	387699.5	NA	NA	NA	NA	NA
12	388083	388806	724	1678	YLR121C	YPS3	388444.5	directional	-,-	YLR120C_YLR121C	388221	388744
12	390390	390890	501	1122	YLR121C	YPS3	390640	divergent	-,+	YLR121C_YLR125W	390271	393484
12	391700	391812	113	101	YLR121C	YPS3	391756	divergent	-,+	YLR121C_YLR125W	390271	393484
12	395612	395725	114	81	YLR127C	APC2	395668.5	directional	-,-	YLR126C_YLR127C	395521	395758
12	399422	399516	95	64	YLR128W	DCN1	399469	directional	+,+	YLR128W_YLR129W	399434	399657
12	402036	402138	103	75	YLR129W	DIP2	402087	NA	NA	NA	NA	NA
12	404266	404480	215	172	YLR131C	ACE2	404373	directional	-,-	YLR130C_YLR131C	404063	404510
12	407165	407310	146	110	YLR132C	null	407237.5	directional	-,-	YLR131C_YLR132C	406823	407283
12	416796	417233	438	609	YLR137W	null	417014.5	NA	NA	NA	NA	NA
12	418077	418201	125	174	YLR137W	null	418139	directional	+,+	YLR137W_YLR138W	418110	418437
12	423900	424195	296	221	YLR141W	RRN5	424047.5	NA	NA	NA	NA	NA
12	424866	425003	138	114	YLR141W	RRN5	424934.5	directional	+,+	YLR141W_YLR142W	424775	425186
12	432052	432157	106	80	YLR145W	RMP1	432104.5	divergent	-,+	YLR144C_YLR145W	432017	432168
12	433753	433815	63	44	YLR146C	SPE4	433784	divergent	-,+	YLR146C_YLR146W-A	433726	433870
12	434511	434560	50	40	YLR147C	SMD3	434535.5	divergent	-,+	YLR147C_YLR148W	434464	434641
12	447735	447938	204	311	YLR154C	RNH203	447836.5	directional	-,-	YLR153C_YLR154C	447576	447982
12	449510	449784	275	167	YLRWdelta6	null	449647	divergent	-,+	YLR154C_YLR154W-C	448315	454696
12	500383	500622	240	291	YLR170C	APS1	500502.5	directional	-,-	YLR168C_YLR170C	500272	500580
12	504252	504388	137	126	YLR173W	null	504320	directional	+,+	YLR173W_YLR174W	504249	504592
12	510261	510602	342	257	YLR176C	RFX1	510431.5	divergent	-,+	YLR176C_YLR177W	510234	511055
12	510875	510996	122	88	YLR177W	null	510935.5	divergent	-,+	YLR176C_YLR177W	510234	511055
12	514012	514072	61	39	YLR179C	null	514042	directional	-,-	YLR178C_YLR179C	513823	514109
12	514387	514457	71	57	YLR179C	null	514422	NA	NA	NA	NA	NA
12	514829	515126	298	532	YLR179C	null	514977.5	divergent	-,+	YLR179C_YLR180W	514715	515263
12	523443	523515	73	28	YLR186W	EMG1	523479	directional	+,+	YLR185W_YLR186W	523290	523633
12	534492	534751	260	407	YLR189C	ATG26	534621.5	divergent	-,+	YLR189C_YLR190W	534395	535215
12	539724	539873	150	123	YLR192C	HCR1	539798.5	directional	-,-	YLR192C_YLR193C	539591	540010
12	540595	540784	190	237	YLR194C	null	540689.5	directional	-,-	YLR193C_YLR194C	540538	540810
12	545827	545860	34	31	YLR196W	PWP1	545843.5	directional	+,+	YLR196W_YLR197W	545700	546098
12	552055	552238	184	352	YLR204W	QRI5	552146.5	divergent	-,+	YLR203C_YLR204W	551962	552271
12	553158	553239	82	53	YLR205C	HMX1	553198.5	NA	NA	NA	NA	NA
12	553835	554385	551	960	YLR205C	HMX1	554110	divergent	-,+	YLR205C_YLR206W	553679	554579
12	556547	556694	148	170	YLR207W	HRD3	556620.5	directional	+,+	YLR206W_YLR207W	556421	556789
12	566351	566584	234	444	YLR213C	CRR1	566467.5	directional	-,-	YLR212C_YLR213C	566283	566655
12	567972	568423	452	1790	YLR213C	CRR1	568197.5	divergent	-,+	YLR213C_YLR214W	567924	568568
12	571972	572059	88	53	YLR216C	CPR6	572015.5	directional	-,-	YLR215C_YLR216C	571860	572097
12	573252	573981	730	1029	YLR216C	CPR6	573616.5	NA	NA	NA	NA	NA
12	576424	576658	235	188	YLR219W	MSC3	576541	directional	+,+	YLR219W_YLR220W	576339	576826
12	585934	586292	359	155	YLR224W	null	586113	divergent	-,+	YLR223C_YLR224W	585492	586465
12	588963	589303	341	306	YLR225C	null	589133	divergent	-,+	YLR225C_YLR226W	588920	589355
